category,first_action,pair_index,path_length,raw_tokens,source,stage2_count,step,stop_reached,target,target_index,tokens
SUCCESS,25,32,10,19 25 31 37 48 65 67 80 81 85,19,3,16000,1,85,9,19 25 31 37 48 65 67 80 81 85
SUCCESS,18,33,8,14 18 32 47 50 52 60 69,14,4,16000,1,69,7,14 18 32 47 50 52 60 69
SRC_MISMATCH,25,34,12,25 28 37 43 47 57 59 64 65 68 86,18,5,16000,1,68,10,18 25 28 37 43 47 57 59 64 65 68 86
SUCCESS,27,35,11,0 27 35 40 48 57 59 64 67 71 75,0,5,16000,1,75,10,0 27 35 40 48 57 59 64 67 71 75
SUCCESS,35,36,6,24 35 40 48 57 66,24,4,16000,1,66,5,24 35 40 48 57 66
SUCCESS,27,37,10,13 27 35 40 48 57 59 72 80 83,13,5,16000,1,83,9,13 27 35 40 48 57 59 72 80 83
SUCCESS,23,38,9,10 23 37 47 57 59 64 67 71,10,4,16000,1,71,8,10 23 37 47 57 59 64 67 71
SUCCESS,37,39,8,9 37 47 65 67 71 75 84,9,2,16000,1,84,7,9 37 47 65 67 71 75 84
MISSING_TARGET,,40,1,19,19,0,16000,1,72,,19
MISSING_TARGET,29,41,6,11 29 37 47 50 52,11,4,16000,1,61,,11 29 37 47 50 52
SUCCESS,24,42,10,3 24 35 40 48 57 59 64 80 82,3,5,16000,1,82,9,3 24 35 40 48 57 59 64 80 82
MISSING_TARGET,29,43,10,4 29 37 40 48 57 59 64 80 82,4,5,16000,1,86,,4 29 37 40 48 57 59 64 80 82
MISSING_TARGET,,44,1,16,16,0,16000,1,70,,16
INVALID_EDGE,28,45,9,12 28 37 48 57 59 16 70 77,12,4,16000,1,77,8,12 28 37 48 57 59 16 70 77
SUCCESS,28,46,8,16 28 37 47 65 67 80 81,16,2,16000,1,81,7,16 28 37 47 65 67 80 81
SUCCESS,26,47,10,4 26 28 37 47 65 67 80 81 87,4,2,16000,1,87,9,4 26 28 37 47 65 67 80 81 87
SUCCESS,37,48,6,28 37 47 65 67 78,28,2,16000,1,78,5,28 37 47 65 67 78
MISSING_TARGET,,49,1,21,21,0,16000,1,63,,21
SUCCESS,35,50,7,24 35 40 48 57 60 64,24,4,16000,1,64,6,24 35 40 48 57 60 64
INVALID_EDGE,16,51,20,1 16 28 37 47 57 59 64 67 78 79 46 32 54 41 46 47 59 78 79,1,11,16000,1,79,10,1 16 28 37 47 57 59 64 67 78 79 46 32 54 41 46 47 59 78 79
SUCCESS,29,52,6,8 29 37 47 57 60,8,3,16000,1,60,5,8 29 37 47 57 60
SUCCESS,25,53,11,18 25 28 37 47 57 59 72 74 75 84,18,4,16000,1,84,10,18 25 28 37 47 57 59 72 74 75 84
SRC_MISMATCH,29,54,8,29 35 40 48 57 64 67,9,4,16000,1,67,7,9 29 35 40 48 57 64 67
SUCCESS,35,55,9,23 35 40 48 50 65 67 80 81,23,4,16000,1,81,8,23 35 40 48 50 65 67 80 81
INVALID_EDGE,17,56,14,6 17 27 35 40 48 57 59 64 67 78 61 63 85,6,5,16000,1,78,10,6 17 27 35 40 48 57 59 64 67 78 61 63 85
SUCCESS,35,57,7,27 35 40 48 65 67 80,27,3,16000,1,80,6,27 35 40 48 65 67 80
MISSING_TARGET,,58,1,9,9,0,16000,1,69,,9
SUCCESS,28,59,9,16 28 37 42 53 61 67 78 79,16,3,16000,1,79,8,16 28 37 42 53 61 67 78 79
SUCCESS,29,60,12,17 29 37 40 48 50 52 61 67 80 81 85,17,5,16000,1,85,11,17 29 37 40 48 50 52 61 67 80 81 85
SUCCESS,37,61,6,28 37 48 50 65 67,28,3,16000,1,67,5,28 37 48 50 65 67
SUCCESS,28,62,7,26 28 37 41 47 56 62,26,4,16000,1,62,6,26 28 37 41 47 56 62
SUCCESS,24,63,9,14 24 35 40 48 57 59 64 76,14,5,16000,1,76,8,14 24 35 40 48 57 59 64 76
SUCCESS,35,64,8,0 35 40 48 57 66 68 74,0,4,16000,1,74,7,0 35 40 48 57 66 68 74
SUCCESS,40,65,6,16 40 48 50 52 61,16,4,16000,1,61,5,16 40 48 50 52 61
INVALID_EDGE,13,66,11,7 13 27 35 40 48 4 76 80 31 76,7,4,16000,1,81,,7 13 27 35 40 48 4 76 80 31 76
MISSING_TARGET,35,67,2,22 35,22,1,16000,1,76,,22 35
SUCCESS,28,68,7,27 28 37 47 65 68 76,27,2,16000,1,76,6,27 28 37 47 65 68 76
MISSING_TARGET,13,69,7,7 13 20 31 41 47 50,7,4,16000,1,62,,7 13 20 31 41 47 50
INVALID_EDGE,24,70,6,3 24 35 40 1 83,3,2,16000,1,86,,3 24 35 40 1 83
SUCCESS,37,71,7,20 37 47 56 57 66 69,20,4,16000,1,69,6,20 37 47 56 57 66 69
MISSING_TARGET,24,72,2,3 24,3,0,16000,1,63,,3 24
SRC_MISMATCH,31,73,6,31 37 48 57 66,25,4,16000,1,66,5,25 31 37 48 57 66
SUCCESS,31,74,6,20 31 37 47 57 70,20,4,16000,1,70,5,20 31 37 47 57 70
SUCCESS,28,75,6,26 28 37 47 57 60,26,3,16000,1,60,5,26 28 37 47 57 60
MISSING_TARGET,,76,1,17,17,0,16000,1,71,,17
MISSING_TARGET,,77,1,21,21,0,16000,1,72,,21
SUCCESS,27,78,11,15 27 35 40 48 50 52 61 67 80 83,15,5,16000,1,83,10,15 27 35 40 48 50 52 61 67 80 83
SUCCESS,35,79,7,27 35 40 48 57 60 69,27,4,16000,1,69,6,27 35 40 48 57 60 69
MISSING_TARGET,13,80,7,5 13 20 31 41 51 55,5,4,16000,1,72,,5 13 20 31 41 51 55
MISSING_TARGET,,81,1,24,24,0,16000,1,72,,24
MISSING_TARGET,35,82,3,11 35 40,11,2,16000,1,60,,11 35 40
MISSING_TARGET,13,83,2,7 13,7,0,16000,1,66,,7 13
SUCCESS,37,84,7,9 37 41 61 67 80 89,9,2,16000,1,89,6,9 37 41 61 67 80 89
SUCCESS,35,85,7,0 35 40 48 50 52 61,0,5,16000,1,61,6,0 35 40 48 50 52 61
MISSING_TARGET,24,86,2,1 24,1,0,16000,1,63,,1 24
SUCCESS,28,87,7,12 28 37 40 48 57 70,12,4,16000,1,70,6,12 28 37 40 48 57 70
SUCCESS,28,88,7,25 28 37 47 57 60 64,25,3,16000,1,64,6,25 28 37 47 57 60 64
SUCCESS,37,89,8,28 37 47 57 59 64 80 82,28,4,16000,1,82,7,28 37 47 57 59 64 80 82
SUCCESS,28,90,7,25 28 37 47 57 60 72,25,3,16000,1,72,6,25 28 37 47 57 60 72
SUCCESS,24,91,8,8 24 35 40 48 57 60 69,8,4,16000,1,69,7,8 24 35 40 48 57 60 69
SUCCESS,13,92,9,7 13 27 35 51 61 67 80 83,7,2,16000,1,83,8,7 13 27 35 51 61 67 80 83
MISSING_TARGET,23,93,8,10 23 25 28 37 47 57 59,10,4,16000,1,85,,10 23 25 28 37 47 57 59
SUCCESS,24,94,10,14 24 35 40 45 49 60 64 80 88,14,4,16000,1,88,9,14 24 35 40 45 49 60 64 80 88
SUCCESS,28,95,10,16 28 37 47 56 61 67 80 81 85,16,3,16000,1,85,9,16 28 37 47 56 61 67 80 81 85
MISSING_TARGET,13,96,6,2 13 27 35 40 48,2,3,16000,1,76,,2 13 27 35 40 48
INVALID_EDGE,13,97,11,7 13 27 35 40 48 57 59 64 80 77,7,5,16000,1,80,9,7 13 27 35 40 48 57 59 64 80 77
MISSING_TARGET,23,98,2,10 23,10,0,16000,1,60,,10 23
MISSING_TARGET,,99,1,17,17,0,16000,1,76,,17
INVALID_EDGE,18,100,14,14 18 37 42 46 47 57 59 64 67 71 75 51 79,14,7,16000,1,75,11,14 18 37 42 46 47 57 59 64 67 71 75 51 79
SUCCESS,30,101,7,16 30 32 47 57 59 74,16,5,16000,1,74,6,16 30 32 47 57 59 74
SUCCESS,24,102,9,8 24 35 40 48 57 59 64 76,8,5,16000,1,76,8,8 24 35 40 48 57 59 64 76
SUCCESS,37,103,7,29 37 44 53 56 60 73,29,4,16000,1,73,6,29 37 44 53 56 60 73
SUCCESS,35,104,7,23 35 40 48 57 60 72,23,4,16000,1,72,6,23 35 40 48 57 60 72
MISSING_TARGET,23,105,2,10 23,10,0,16000,1,66,,10 23
INVALID_EDGE,27,106,16,24 27 28 37 47 57 59 64 67 78 80 56 40 56 44 88,24,8,16000,1,78,9,24 27 28 37 47 57 59 64 67 78 80 56 40 56 44 88
MISSING_TARGET,29,107,3,4 29 35,4,1,16000,1,63,,4 29 35
MISSING_TARGET,35,108,2,29 35,29,1,16000,1,63,,29 35
INVALID_EDGE,35,109,22,23 35 40 48 57 59 23 31 53 57 52 76 80 81 69 76 80 82 76 58 81 87,23,10,16000,1,85,,23 35 40 48 57 59 23 31 53 57 52 76 80 81 69 76 80 82 76 58 81 87
SUCCESS,35,110,9,24 35 40 48 65 67 80 81 85,24,3,16000,1,85,8,24 35 40 48 65 67 80 81 85
INVALID_EDGE,23,111,6,10 23 35 40 10 86,10,2,16000,1,89,,10 23 35 40 10 86
SUCCESS,35,112,8,0 35 40 48 50 52 60 72,0,5,16000,1,72,7,0 35 40 48 50 52 60 72
SUCCESS,35,113,10,22 35 40 48 50 52 61 67 80 88,22,5,16000,1,88,9,22 35 40 48 50 52 61 67 80 88
NO_EOS,13,114,32,5 13 30 31 41 47 57 66 67 57 33 61 70 78 49 56 60 39 53 56 70 43 33 57 72 39 39 72 64 75 80 81,5,17,16000,0,67,8,5 13 30 31 41 47 57 66 67 57 33 61 70 78 49 56 60 39 53 56 70 43 33 57 72 39 39 72 64 75 80 81
SUCCESS,24,115,6,3 24 35 51 62 65,3,2,16000,1,65,5,3 24 35 51 62 65
INVALID_EDGE,23,116,10,10 23 37 47 57 59 0 72 80 83,10,4,16000,1,83,9,10 23 37 47 57 59 0 72 80 83
INVALID_EDGE,29,117,11,4 29 35 40 48 57 59 64 80 81 86,4,5,16000,1,80,8,4 29 35 40 48 57 59 64 80 81 86
SUCCESS,27,118,11,17 27 35 40 48 50 52 61 67 80 81,17,5,16000,1,81,10,17 27 35 40 48 50 52 61 67 80 81
SUCCESS,13,119,10,5 13 20 31 41 51 55 60 72 74,5,4,16000,1,74,9,5 13 20 31 41 51 55 60 72 74
SUCCESS,35,120,6,11 35 40 48 50 62,11,4,16000,1,62,5,11 35 40 48 50 62
MISSING_TARGET,35,121,2,27 35,27,1,16000,1,63,,27 35
SUCCESS,37,122,6,28 37 47 57 60 63,28,3,16000,1,63,5,28 37 47 57 60 63
SUCCESS,13,123,11,5 13 28 37 47 57 59 64 80 81 87,5,4,16000,1,87,10,5 13 28 37 47 57 59 64 80 81 87
MISSING_TARGET,,124,1,24,24,0,16000,1,60,,24
MISSING_TARGET,,125,1,19,19,0,16000,1,79,,19
INVALID_EDGE,13,126,13,5 13 27 35 40 48 57 59 64 67 71 32 77,5,6,16000,1,71,10,5 13 27 35 40 48 57 59 64 67 71 32 77
SUCCESS,27,127,12,13 27 35 40 45 56 57 59 64 67 71 88,13,6,16000,1,88,11,13 27 35 40 45 56 57 59 64 67 71 88
SUCCESS,29,128,7,15 29 35 40 45 56 62,15,4,16000,1,62,6,15 29 35 40 45 56 62
SUCCESS,16,129,11,1 16 28 37 47 50 52 61 71 75 77,1,4,16000,1,77,10,1 16 28 37 47 50 52 61 71 75 77
MISSING_TARGET,29,130,10,17 29 35 40 48 57 59 64 80 81,17,5,16000,1,87,,17 29 35 40 48 57 59 64 80 81
SUCCESS,27,131,9,13 27 35 40 48 65 67 71 79,13,3,16000,1,79,8,13 27 35 40 48 65 67 71 79
SUCCESS,37,132,5,28 37 47 57 66,28,3,16000,1,66,4,28 37 47 57 66
SUCCESS,29,133,7,8 29 35 40 48 57 70,8,4,16000,1,70,6,8 29 35 40 48 57 70
SUCCESS,35,134,7,27 35 40 48 57 59 64,27,5,16000,1,64,6,27 35 40 48 57 59 64
INVALID_EDGE,13,135,9,6 13 20 31 41 47 16 78 84,6,3,16000,1,77,,6 13 20 31 41 47 16 78 84
MISSING_TARGET,,136,1,17,17,0,16000,1,60,,17
SUCCESS,37,137,6,18 37 47 57 60 63,18,3,16000,1,63,5,18 37 47 57 60 63
SUCCESS,35,138,6,24 35 51 55 60 73,24,3,16000,1,73,5,24 35 51 55 60 73
SUCCESS,18,139,10,17 18 37 47 57 59 64 67 71 75,17,4,16000,1,75,9,17 18 37 47 57 59 64 67 71 75
SUCCESS,23,140,7,10 23 35 40 48 57 70,10,4,16000,1,70,6,10 23 35 40 48 57 70
SUCCESS,23,141,9,6 23 35 40 48 57 59 64 76,6,5,16000,1,76,8,6 23 35 40 48 57 59 64 76
SUCCESS,37,142,8,28 37 47 65 67 80 81 85,28,2,16000,1,85,7,28 37 47 65 67 80 81 85
MISSING_TARGET,,143,1,17,17,0,16000,1,62,,17
SUCCESS,31,144,5,20 31 41 51 61,20,3,16000,1,61,4,20 31 41 51 61
SUCCESS,27,145,11,17 27 35 40 48 50 52 61 64 80 88,17,5,16000,1,88,10,17 27 35 40 48 50 52 61 64 80 88
INVALID_EDGE,28,146,15,16 28 37 47 57 59 64 67 71 75 45 76 86 75 87,16,5,16000,1,75,9,16 28 37 47 57 59 64 67 71 75 45 76 86 75 87
SUCCESS,13,147,10,6 13 30 31 41 51 61 64 65 68,6,4,16000,1,68,9,6 13 30 31 41 51 61 64 65 68
INVALID_EDGE,12,148,12,8 12 29 35 40 48 50 52 61 64 67 76,8,5,16000,1,78,,8 12 29 35 40 48 50 52 61 64 67 76
OVER_SHOOT,29,149,9,4 29 37 47 50 52 61 67 89,4,4,16000,1,67,7,4 29 37 47 50 52 61 67 89
INVALID_EDGE,16,150,10,1 16 26 28 37 47 14 60 64 89,1,2,16000,1,85,,1 16 26 28 37 47 14 60 64 89
INVALID_EDGE,27,151,10,13 27 35 40 35 40 48 50 52 84,13,7,16000,1,61,,13 27 35 40 35 40 48 50 52 84
INVALID_EDGE,28,152,9,12 28 37 47 57 59 12 39 41,12,6,16000,1,89,,12 28 37 47 57 59 12 39 41
SRC_MISMATCH,13,153,9,13 27 35 51 61 64 65 68,9,2,16000,1,68,8,9 13 27 35 51 61 64 65 68
SUCCESS,35,154,7,24 35 40 48 62 66 76,24,3,16000,1,76,6,24 35 40 48 62 66 76
SUCCESS,35,155,9,24 35 40 48 65 67 80 81 87,24,3,16000,1,87,8,24 35 40 48 65 67 80 81 87
SUCCESS,31,156,7,20 31 37 47 57 60 73,20,4,16000,1,73,6,20 31 37 47 57 60 73
SUCCESS,35,157,9,22 35 40 48 57 59 72 80 83,22,5,16000,1,83,8,22 35 40 48 57 59 72 80 83
MISSING_TARGET,,158,1,19,19,0,16000,1,64,,19
SUCCESS,24,159,11,14 24 35 40 48 50 52 61 67 80 81,14,5,16000,1,81,10,14 24 35 40 48 50 52 61 67 80 81
INVALID_EDGE,35,160,13,22 35 40 48 50 62 66 72 80 39 65 68 78,22,5,16000,1,80,8,22 35 40 48 50 62 66 72 80 39 65 68 78
INVALID_TOKEN,22,161,13,22 35 40 35 40 48 23 46 47 80 70 85 [PAD] 3 52 [PAD] 46 59 50 62 69 76 50 [PAD] 36 73 74 81,22,0,16000,1,84,,22 22 35 40 35 40 48 23 46 47 80 70 85
MISSING_TARGET,23,162,3,10 23 24,10,0,16000,1,64,,10 23 24
SUCCESS,28,163,8,16 28 37 47 65 67 80 83,16,2,16000,1,83,7,16 28 37 47 65 67 80 83
MISSING_TARGET,23,164,3,6 23 35,6,1,16000,1,69,,6 23 35
SUCCESS,31,165,7,25 31 37 47 57 60 73,25,4,16000,1,73,6,25 31 37 47 57 60 73
INVALID_EDGE,31,166,11,20 31 37 42 53 61 67 71 79 75 81,20,4,16000,1,79,8,20 31 37 42 53 61 67 71 79 75 81
MISSING_TARGET,35,167,3,11 35 40,11,2,16000,1,66,,11 35 40
SUCCESS,23,168,11,10 23 35 40 48 50 52 61 67 71 77,10,5,16000,1,77,10,10 23 35 40 48 50 52 61 67 71 77
INVALID_EDGE,31,169,11,20 31 37 47 57 60 64 67 79 65 79,20,4,16000,1,67,7,20 31 37 47 57 60 64 67 79 65 79
SUCCESS,35,170,6,0 35 40 48 50 62,0,4,16000,1,62,5,0 35 40 48 50 62
MISSING_TARGET,13,171,2,2 13,2,0,16000,1,61,,2 13
INVALID_EDGE,25,172,12,18 25 28 37 47 14 47 50 66 67 71 86,18,4,16000,1,77,,18 25 28 37 47 14 47 50 66 67 71 86
SUCCESS,27,173,10,13 27 35 40 48 65 76 80 81 87,13,3,16000,1,87,9,13 27 35 40 48 65 76 80 81 87
INVALID_EDGE,29,174,9,11 29 35 40 48 57 64 67 70,11,4,16000,1,67,7,11 29 35 40 48 57 64 67 70
SUCCESS,29,175,7,8 29 37 47 50 65 67,8,3,16000,1,67,6,8 29 37 47 50 65 67
SUCCESS,29,176,10,8 29 35 40 48 57 59 64 80 81,8,5,16000,1,81,9,8 29 35 40 48 57 59 64 80 81
SUCCESS,37,177,7,9 37 47 65 67 80 88,9,2,16000,1,88,6,9 37 47 65 67 80 88
MISSING_TARGET,29,178,4,4 29 35 40,4,2,16000,1,60,,4 29 35 40
SRC_MISMATCH,24,179,8,24 35 40 48 57 66 67,21,4,16000,1,67,7,21 24 35 40 48 57 66 67
SUCCESS,29,180,9,4 29 35 40 48 57 59 64 74,4,5,16000,1,74,8,4 29 35 40 48 57 59 64 74
MISSING_TARGET,13,181,4,6 13 27 35,6,1,16000,1,64,,6 13 27 35
MISSING_TARGET,17,182,2,15 17,15,0,16000,1,61,,15 17
SUCCESS,16,183,7,1 16 28 37 47 57 66,1,3,16000,1,66,6,1 16 28 37 47 57 66
MISSING_TARGET,24,184,2,10 24,10,0,16000,1,65,,10 24
INVALID_EDGE,28,185,11,25 28 37 47 50 52 61 67 71 75 85,25,4,16000,1,84,,25 28 37 47 50 52 61 67 71 75 85
SUCCESS,32,186,6,18 32 47 57 60 72,18,3,16000,1,72,5,18 32 47 57 60 72
MISSING_TARGET,,187,1,17,17,0,16000,1,64,,17
SUCCESS,26,188,10,13 26 28 37 47 57 59 64 80 89,13,4,16000,1,89,9,13 26 28 37 47 57 59 64 80 89
INVALID_EDGE,29,189,12,4 29 37 47 57 59 4 63 74 75 84 87,4,4,16000,1,85,,4 29 37 47 57 59 4 63 74 75 84 87
SUCCESS,16,190,7,1 16 28 37 47 57 70,1,3,16000,1,70,6,1 16 28 37 47 57 70
MISSING_TARGET,17,191,8,15 17 27 35 40 48 57 59,15,5,16000,1,85,,15 17 27 35 40 48 57 59
SUCCESS,37,192,7,27 37 41 61 67 80 89,27,2,16000,1,89,6,27 37 41 61 67 80 89
SUCCESS,18,193,6,14 18 33 43 47 65,14,3,16000,1,65,5,14 18 33 43 47 65
SUCCESS,29,194,7,12 29 37 47 57 60 69,12,3,16000,1,69,6,12 29 37 47 57 60 69
SUCCESS,28,195,6,16 28 37 47 57 60,16,3,16000,1,60,5,16 28 37 47 57 60
MISSING_TARGET,,196,1,9,9,0,16000,1,63,,9
SUCCESS,28,197,7,25 28 37 47 50 52 61,25,4,16000,1,61,6,25 28 37 47 50 52 61
SUCCESS,25,198,9,18 25 28 37 47 57 59 64 76,18,4,16000,1,76,8,18 25 28 37 47 57 59 64 76
SUCCESS,17,199,11,11 17 27 35 40 48 57 59 64 80 81,11,5,16000,1,81,10,11 17 27 35 40 48 57 59 64 80 81
MISSING_TARGET,,200,1,24,24,0,16000,1,63,,24
SUCCESS,27,201,9,13 27 35 40 48 57 59 64 65,13,5,16000,1,65,8,13 27 35 40 48 57 59 64 65
INVALID_EDGE,13,202,9,5 13 27 35 40 48 23 33 70,5,4,16000,1,84,,5 13 27 35 40 48 23 33 70
SRC_MISMATCH_NO_TARGET,29,203,3,29 35,22,1,16000,1,63,,22 29 35
SUCCESS,37,204,7,9 37 47 65 67 78 79,9,2,16000,1,79,6,9 37 47 65 67 78 79
SUCCESS,37,205,8,29 37 47 65 67 80 81 85,29,2,16000,1,85,7,29 37 47 65 67 80 81 85
MISSING_TARGET,,206,1,13,13,0,16000,1,67,,13
MISSING_TARGET,,207,1,9,9,0,16000,1,82,,9
INVALID_TOKEN,8,208,12,8 24 35 40 48 57 59 64 74 75 77 [PAD] 23 52 34 46 67 77 77,8,0,16000,1,77,,8 8 24 35 40 48 57 59 64 74 75 77
SUCCESS,37,209,6,28 37 47 57 60 72,28,3,16000,1,72,5,28 37 47 57 60 72
INVALID_EDGE,29,210,31,21 29 35 40 48 57 59 64 67 78 68 32 44 31 63 44 39 72 78 44 33 71 31 56 59 62 69 37 48 56 64,21,18,16000,1,78,9,21 29 35 40 48 57 59 64 67 78 68 32 44 31 63 44 39 72 78 44 33 71 31 56 59 62 69 37 48 56 64
SUCCESS,37,211,7,18 37 47 57 59 64 74,18,4,16000,1,74,6,18 37 47 57 59 64 74
MISSING_TARGET,17,212,5,15 17 19 25 31,15,1,16000,1,77,,15 17 19 25 31
SUCCESS,26,213,10,16 26 28 37 47 65 67 80 81 87,16,2,16000,1,87,9,16 26 28 37 47 65 67 80 81 87
SUCCESS,28,214,7,25 28 37 47 65 67 80,25,2,16000,1,80,6,25 28 37 47 65 67 80
MISSING_TARGET,,215,1,17,17,0,16000,1,67,,17
SUCCESS,29,216,8,21 29 35 40 48 50 52 80,21,5,16000,1,80,7,21 29 35 40 48 50 52 80
INVALID_EDGE,35,217,13,27 35 40 48 57 59 64 67 71 75 75 70 83,27,5,16000,1,71,8,27 35 40 48 57 59 64 67 71 75 75 70 83
INVALID_TOKEN,10,218,19,10 23 37 40 48 57 59 72 74 48 62 65 78 68 62 62 65 74 [PAD] 31 33 44 87,10,0,16000,1,74,,10 10 23 37 40 48 57 59 72 74 48 62 65 78 68 62 62 65 74
INVALID_TOKEN,10,219,17,10 23 35 40 48 50 52 61 67 71 75 85 40 64 65 77 [PAD] 44 43 65 71 75 71 61 67 81 83 50 66 79,10,0,16000,1,84,,10 10 23 35 40 48 50 52 61 67 71 75 85 40 64 65 77
INVALID_EDGE,24,220,19,3 24 35 40 45 56 7 35 33 54 61 78 80 32 74 34 51 38 85,3,11,16000,1,88,,3 24 35 40 45 56 7 35 33 54 61 78 80 32 74 34 51 38 85
INVALID_EDGE,18,221,22,14 18 37 47 57 59 13 38 61 67 80 82 81 61 50 66 50 62 66 61 71 86,14,7,16000,1,82,11,14 18 37 47 57 59 13 38 61 67 80 82 81 61 50 66 50 62 66 61 71 86
SUCCESS,35,222,9,0 35 40 48 50 65 67 80 89,0,4,16000,1,89,8,0 35 40 48 50 65 67 80 89
INVALID_EDGE,13,223,11,2 13 28 37 47 57 18 48 41 46 47,2,7,16000,1,75,,2 13 28 37 47 57 18 48 41 46 47
SUCCESS,29,224,9,8 29 35 40 48 57 59 64 80,8,5,16000,1,80,8,8 29 35 40 48 57 59 64 80
SUCCESS,12,225,7,8 12 29 35 40 64 65,8,2,16000,1,65,6,8 12 29 35 40 64 65
MISSING_TARGET,13,226,3,6 13 30,6,1,16000,1,63,,6 13 30
MISSING_TARGET,24,227,4,3 24 35 40,3,2,16000,1,62,,3 24 35 40
SUCCESS,23,228,9,10 23 25 31 41 61 67 80 88,10,2,16000,1,88,8,10 23 25 31 41 61 67 80 88
MISSING_TARGET,29,229,4,21 29 35 40,21,2,16000,1,88,,21 29 35 40
SUCCESS,35,230,10,11 35 40 48 57 59 64 67 80 88,11,5,16000,1,88,9,11 35 40 48 57 59 64 67 80 88
MISSING_TARGET,,231,1,9,9,0,16000,1,72,,9
SUCCESS,35,232,7,27 35 40 48 62 65 68,27,3,16000,1,68,6,27 35 40 48 62 65 68
INVALID_TOKEN,6,233,14,6 13 27 35 40 48 57 59 64 74 75 33 52 [PAD] 35 52 61 68 89,6,0,16000,1,75,,6 6 13 27 35 40 48 57 59 64 74 75 33 52
MISSING_TARGET,,234,1,23,23,0,16000,1,71,,23
SUCCESS,31,235,6,20 31 37 47 50 62,20,4,16000,1,62,5,20 31 37 47 50 62
SUCCESS,31,236,7,20 31 37 47 65 67 78,20,3,16000,1,78,6,20 31 37 47 65 67 78
MISSING_TARGET,18,237,3,14 18 37,14,1,16000,1,63,,14 18 37
MISSING_TARGET,13,238,2,5 13,5,0,16000,1,61,,5 13
