category,first_action,pair_index,path_length,raw_tokens,source,stage2_count,step,stop_reached,target,target_index,tokens
SUCCESS,29,47,10,4 29 35 40 48 65 67 80 82 87,4,3,12000,1,87,9,4 29 35 40 48 65 67 80 82 87
SUCCESS,37,48,6,28 37 47 65 67 78,28,2,12000,1,78,5,28 37 47 65 67 78
MISSING_TARGET,,49,1,21,21,0,12000,1,63,,21
SUCCESS,35,50,7,24 35 40 48 57 59 64,24,5,12000,1,64,6,24 35 40 48 57 59 64
SUCCESS,16,51,9,1 16 28 37 47 65 67 78 79,1,2,12000,1,79,8,1 16 28 37 47 65 67 78 79
MISSING_TARGET,,52,1,8,8,0,12000,1,60,,8
MISSING_TARGET,25,53,11,18 25 28 37 47 57 59 64 67 71 75,18,4,12000,1,84,,18 25 28 37 47 57 59 64 67 71 75
MISSING_TARGET,,54,1,9,9,0,12000,1,67,,9
SUCCESS,35,55,8,23 35 40 48 65 67 80 81,23,3,12000,1,81,7,23 35 40 48 65 67 80 81
MISSING_TARGET,13,56,2,6 13,6,0,12000,1,78,,6 13
MISSING_TARGET,35,57,2,27 35,27,1,12000,1,80,,27 35
MISSING_TARGET,,58,1,9,9,0,12000,1,69,,9
SUCCESS,30,59,8,16 30 32 47 65 67 78 79,16,3,12000,1,79,7,16 30 32 47 65 67 78 79
SUCCESS,27,60,10,17 27 35 40 48 65 67 80 81 85,17,3,12000,1,85,9,17 27 35 40 48 65 67 80 81 85
SUCCESS,37,61,5,28 37 47 65 67,28,2,12000,1,67,4,28 37 47 65 67
SUCCESS,28,62,6,26 28 37 47 56 62,26,3,12000,1,62,5,26 28 37 47 56 62
MISSING_TARGET,24,63,3,14 24 35,14,1,12000,1,76,,14 24 35
MISSING_TARGET,35,64,2,0 35,0,1,12000,1,74,,0 35
MISSING_TARGET,,65,1,16,16,0,12000,1,61,,16
INVALID_EDGE,13,66,12,7 13 28 37 47 57 59 13 47 57 59 64,7,7,12000,1,81,,7 13 28 37 47 57 59 13 47 57 59 64
MISSING_TARGET,35,67,2,22 35,22,1,12000,1,76,,22 35
MISSING_TARGET,35,68,2,27 35,27,1,12000,1,76,,27 35
MISSING_TARGET,13,69,2,7 13,7,0,12000,1,62,,7 13
INVALID_EDGE,24,70,13,3 24 35 40 48 57 59 24 35 40 48 57 63,3,9,12000,1,86,,3 24 35 40 48 57 59 24 35 40 48 57 63
SUCCESS,31,71,7,20 31 37 47 57 60 69,20,4,12000,1,69,6,20 31 37 47 57 60 69
MISSING_TARGET,24,72,3,3 24 35,3,1,12000,1,63,,3 24 35
SUCCESS,28,73,6,25 28 37 47 57 66,25,3,12000,1,66,5,25 28 37 47 57 66
SUCCESS,31,74,6,20 31 37 47 57 70,20,4,12000,1,70,5,20 31 37 47 57 70
SRC_MISMATCH,28,75,6,28 37 47 57 60,26,3,12000,1,60,5,26 28 37 47 57 60
SUCCESS,27,76,10,17 27 35 40 48 57 59 64 67 71,17,5,12000,1,71,9,17 27 35 40 48 57 59 64 67 71
MISSING_TARGET,,77,1,21,21,0,12000,1,72,,21
SUCCESS,27,78,9,15 27 35 40 48 65 67 80 83,15,3,12000,1,83,8,15 27 35 40 48 65 67 80 83
MISSING_TARGET,35,79,2,27 35,27,1,12000,1,69,,27 35
MISSING_TARGET,13,80,2,5 13,5,0,12000,1,72,,5 13
SUCCESS,35,81,7,24 35 40 48 57 59 72,24,5,12000,1,72,6,24 35 40 48 57 59 72
SUCCESS,35,82,6,11 35 40 48 57 60,11,4,12000,1,60,5,11 35 40 48 57 60
MISSING_TARGET,13,83,2,7 13,7,0,12000,1,66,,7 13
SUCCESS,37,84,7,9 37 47 65 67 80 89,9,2,12000,1,89,6,9 37 47 65 67 80 89
MISSING_TARGET,35,85,6,0 35 40 48 50 52,0,5,12000,1,61,,0 35 40 48 50 52
SUCCESS,16,86,8,1 16 28 37 47 57 60 63,1,3,12000,1,63,7,1 16 28 37 47 57 60 63
SUCCESS,28,87,6,12 28 37 47 57 70,12,3,12000,1,70,5,12 28 37 47 57 70
SUCCESS,28,88,7,25 28 37 47 57 59 64,25,4,12000,1,64,6,25 28 37 47 57 59 64
SUCCESS,37,89,7,28 37 47 65 67 80 82,28,2,12000,1,82,6,28 37 47 65 67 80 82
SUCCESS,28,90,7,25 28 37 47 56 60 72,25,3,12000,1,72,6,25 28 37 47 56 60 72
MISSING_TARGET,,91,1,8,8,0,12000,1,69,,8
MISSING_TARGET,13,92,8,7 13 28 37 47 56 57 59,7,5,12000,1,83,,7 13 28 37 47 56 57 59
SUCCESS,23,93,10,10 23 35 40 48 65 67 80 81 85,10,3,12000,1,85,9,10 23 35 40 48 65 67 80 81 85
SUCCESS,24,94,9,14 24 35 40 48 65 67 80 88,14,3,12000,1,88,8,14 24 35 40 48 65 67 80 88
MISSING_TARGET,26,95,7,16 26 28 37 47 57 59,16,4,12000,1,85,,16 26 28 37 47 57 59
INVALID_EDGE,13,96,7,2 13 27 35 5 29 35,2,2,12000,1,76,,2 13 27 35 5 29 35
MISSING_TARGET,13,97,2,7 13,7,0,12000,1,80,,7 13
MISSING_TARGET,23,98,2,10 23,10,0,12000,1,60,,10 23
MISSING_TARGET,27,99,3,17 27 35,17,1,12000,1,76,,17 27 35
INVALID_EDGE,18,100,12,14 18 32 47 57 59 18 47 57 59 64 74,14,7,12000,1,75,,14 18 32 47 57 59 18 47 57 59 64 74
MISSING_TARGET,,101,1,16,16,0,12000,1,74,,16
SUCCESS,12,102,9,8 12 28 37 47 57 59 64 76,8,4,12000,1,76,8,8 12 28 37 47 57 59 64 76
MISSING_TARGET,35,103,2,29 35,29,1,12000,1,73,,29 35
MISSING_TARGET,,104,1,23,23,0,12000,1,72,,23
MISSING_TARGET,23,105,2,10 23,10,0,12000,1,66,,10 23
SUCCESS,35,106,7,24 35 40 48 65 67 78,24,3,12000,1,78,6,24 35 40 48 65 67 78
MISSING_TARGET,,107,1,4,4,0,12000,1,63,,4
MISSING_TARGET,35,108,2,29 35,29,1,12000,1,63,,29 35
SUCCESS,35,109,9,23 35 40 48 65 67 80 81 85,23,3,12000,1,85,8,23 35 40 48 65 67 80 81 85
SUCCESS,35,110,9,24 35 40 48 65 67 80 81 85,24,3,12000,1,85,8,24 35 40 48 65 67 80 81 85
MISSING_TARGET,23,111,2,10 23,10,0,12000,1,89,,10 23
SUCCESS,35,112,7,0 35 40 48 57 59 72,0,5,12000,1,72,6,0 35 40 48 57 59 72
SUCCESS,35,113,10,22 35 40 48 50 52 61 67 80 88,22,5,12000,1,88,9,22 35 40 48 50 52 61 67 80 88
MISSING_TARGET,13,114,2,5 13,5,0,12000,1,67,,5 13
MISSING_TARGET,24,115,3,3 24 35,3,1,12000,1,65,,3 24 35
MISSING_TARGET,23,116,2,10 23,10,0,12000,1,83,,10 23
INVALID_EDGE,29,117,10,4 29 35 4 42 53 57 59 64 80,4,5,12000,1,80,9,4 29 35 4 42 53 57 59 64 80
SUCCESS,27,118,9,17 27 35 40 48 65 67 80 81,17,3,12000,1,81,8,17 27 35 40 48 65 67 80 81
MISSING_TARGET,13,119,3,5 13 30,5,1,12000,1,74,,5 13 30
MISSING_TARGET,35,120,2,11 35,11,1,12000,1,62,,11 35
MISSING_TARGET,35,121,2,27 35,27,1,12000,1,63,,27 35
SUCCESS,37,122,6,28 37 47 56 60 63,28,3,12000,1,63,5,28 37 47 56 60 63
MISSING_TARGET,13,123,7,5 13 28 37 47 57 59,5,4,12000,1,87,,5 13 28 37 47 57 59
SUCCESS,35,124,6,24 35 40 48 57 60,24,4,12000,1,60,5,24 35 40 48 57 60
MISSING_TARGET,,125,1,19,19,0,12000,1,79,,19
INVALID_EDGE,13,126,7,5 13 27 35 40 48 5,5,3,12000,1,71,,5 13 27 35 40 48 5
SUCCESS,27,127,9,13 27 35 40 48 65 67 80 88,13,3,12000,1,88,8,13 27 35 40 48 65 67 80 88
MISSING_TARGET,27,128,6,15 27 35 40 48 50,15,4,12000,1,62,,15 27 35 40 48 50
SUCCESS,16,129,9,1 16 28 37 47 65 74 75 77,1,2,12000,1,77,8,1 16 28 37 47 65 74 75 77
MISSING_TARGET,27,130,7,17 27 28 37 47 57 59,17,4,12000,1,87,,17 27 28 37 47 57 59
SUCCESS,27,131,9,13 27 35 40 48 65 67 78 79,13,3,12000,1,79,8,13 27 35 40 48 65 67 78 79
SUCCESS,37,132,5,28 37 47 57 66,28,3,12000,1,66,4,28 37 47 57 66
MISSING_TARGET,,133,1,8,8,0,12000,1,70,,8
MISSING_TARGET,35,134,2,27 35,27,1,12000,1,64,,27 35
SUCCESS,13,135,12,6 13 28 37 47 57 59 64 67 71 75 77,6,4,12000,1,77,11,6 13 28 37 47 57 59 64 67 71 75 77
MISSING_TARGET,,136,1,17,17,0,12000,1,60,,17
MISSING_TARGET,25,137,3,18 25 28,18,0,12000,1,63,,18 25 28
SUCCESS,35,138,7,24 35 40 48 57 60 73,24,4,12000,1,73,6,24 35 40 48 57 60 73
MISSING_TARGET,27,139,7,17 27 35 40 48 57 59,17,5,12000,1,75,,17 27 35 40 48 57 59
MISSING_TARGET,23,140,2,10 23,10,0,12000,1,70,,10 23
INVALID_EDGE,13,141,12,6 13 27 35 6 38 35 51 55 60 64 76,6,5,12000,1,76,11,6 13 27 35 6 38 35 51 55 60 64 76
SUCCESS,37,142,8,28 37 47 65 67 80 81 85,28,2,12000,1,85,7,28 37 47 65 67 80 81 85
MISSING_TARGET,,143,1,17,17,0,12000,1,62,,17
MISSING_TARGET,31,144,6,20 31 37 47 50 52,20,5,12000,1,61,,20 31 37 47 50 52
SUCCESS,27,145,9,17 27 35 40 48 65 67 80 88,17,3,12000,1,88,8,17 27 35 40 48 65 67 80 88
SUCCESS,30,146,10,16 30 32 47 57 59 64 67 71 75,16,5,12000,1,75,9,16 30 32 47 57 59 64 67 71 75
MISSING_TARGET,13,147,2,6 13,6,0,12000,1,68,,6 13
SUCCESS,37,148,8,8 37 47 57 59 64 67 78,8,4,12000,1,78,7,8 37 47 57 59 64 67 78
MISSING_TARGET,,149,1,4,4,0,12000,1,67,,4
SUCCESS,16,150,11,1 16 28 37 47 56 61 67 80 81 85,1,3,12000,1,85,10,1 16 28 37 47 56 61 67 80 81 85
MISSING_TARGET,,151,1,13,13,0,12000,1,61,,13
INVALID_EDGE,28,152,7,12 28 37 47 57 59 12,12,4,12000,1,89,,12 28 37 47 57 59 12
MISSING_TARGET,,153,1,9,9,0,12000,1,68,,9
SUCCESS,35,154,6,24 35 40 48 65 76,24,3,12000,1,76,5,24 35 40 48 65 76
MISSING_TARGET,27,155,7,24 27 28 37 47 57 59,24,4,12000,1,87,,24 27 28 37 47 57 59
SUCCESS,31,156,7,20 31 37 47 57 60 73,20,4,12000,1,73,6,20 31 37 47 57 60 73
SUCCESS,35,157,10,22 35 40 48 50 52 61 67 80 83,22,5,12000,1,83,9,22 35 40 48 50 52 61 67 80 83
MISSING_TARGET,,158,1,19,19,0,12000,1,64,,19
MISSING_TARGET,24,159,8,14 24 27 35 40 48 57 59,14,5,12000,1,81,,14 24 27 35 40 48 57 59
SUCCESS,35,160,7,22 35 40 48 65 67 80,22,3,12000,1,80,6,22 35 40 48 65 67 80
SUCCESS,35,161,11,22 35 40 48 57 59 64 67 71 75 84,22,5,12000,1,84,10,22 35 40 48 57 59 64 67 71 75 84
MISSING_TARGET,23,162,2,10 23,10,0,12000,1,64,,10 23
SUCCESS,28,163,9,16 28 37 47 56 61 67 80 83,16,3,12000,1,83,8,16 28 37 47 56 61 67 80 83
MISSING_TARGET,13,164,2,6 13,6,0,12000,1,69,,6 13
SUCCESS,28,165,7,25 28 37 47 57 60 73,25,3,12000,1,73,6,25 28 37 47 57 60 73
SUCCESS,31,166,8,20 31 37 47 65 67 78 79,20,3,12000,1,79,7,20 31 37 47 65 67 78 79
MISSING_TARGET,29,167,3,11 29 35,11,1,12000,1,66,,11 29 35
MISSING_TARGET,23,168,2,10 23,10,0,12000,1,77,,10 23
SUCCESS,31,169,8,20 31 37 47 57 59 64 67,20,5,12000,1,67,7,20 31 37 47 57 59 64 67
MISSING_TARGET,35,170,5,0 35 40 48 50,0,4,12000,1,62,,0 35 40 48 50
MISSING_TARGET,13,171,2,2 13,2,0,12000,1,61,,2 13
SUCCESS,25,172,9,18 25 28 37 47 65 74 75 77,18,2,12000,1,77,8,18 25 28 37 47 65 74 75 77
MISSING_TARGET,28,173,6,13 28 37 47 57 59,13,4,12000,1,87,,13 28 37 47 57 59
SUCCESS,35,174,8,11 35 40 48 57 59 64 67,11,5,12000,1,67,7,11 35 40 48 57 59 64 67
MISSING_TARGET,,175,1,8,8,0,12000,1,67,,8
SUCCESS,37,176,7,8 37 47 65 67 80 81,8,2,12000,1,81,6,8 37 47 65 67 80 81
MISSING_TARGET,,177,1,9,9,0,12000,1,88,,9
MISSING_TARGET,6,178,2,4 6,4,0,12000,1,60,,4 6
MISSING_TARGET,,179,1,21,21,0,12000,1,67,,21
MISSING_TARGET,29,180,3,4 29 35,4,1,12000,1,74,,4 29 35
MISSING_TARGET,13,181,2,6 13,6,0,12000,1,64,,6 13
MISSING_TARGET,27,182,6,15 27 35 40 48 50,15,4,12000,1,61,,15 27 35 40 48 50
SUCCESS,16,183,7,1 16 28 37 47 57 66,1,3,12000,1,66,6,1 16 28 37 47 57 66
MISSING_TARGET,23,184,2,10 23,10,0,12000,1,65,,10 23
SUCCESS,28,185,9,25 28 37 47 65 67 71 75 84,25,2,12000,1,84,8,25 28 37 47 65 67 71 75 84
SUCCESS,25,186,8,18 25 28 37 47 57 59 72,18,4,12000,1,72,7,18 25 28 37 47 57 59 72
MISSING_TARGET,,187,1,17,17,0,12000,1,64,,17
MISSING_TARGET,28,188,6,13 28 37 47 57 59,13,4,12000,1,89,,13 28 37 47 57 59
SUCCESS,29,189,10,4 29 35 40 48 65 67 80 81 85,4,3,12000,1,85,9,4 29 35 40 48 65 67 80 81 85
SUCCESS,16,190,8,1 16 28 37 47 56 57 70,1,4,12000,1,70,7,1 16 28 37 47 56 57 70
MISSING_TARGET,28,191,6,15 28 37 47 57 59,15,4,12000,1,85,,15 28 37 47 57 59
SUCCESS,35,192,8,27 35 40 48 65 67 80 89,27,3,12000,1,89,7,27 35 40 48 65 67 80 89
SUCCESS,18,193,5,14 18 32 47 65,14,2,12000,1,65,4,14 18 32 47 65
SUCCESS,28,194,7,12 28 37 47 57 60 69,12,3,12000,1,69,6,12 28 37 47 57 60 69
MISSING_TARGET,,195,1,16,16,0,12000,1,60,,16
MISSING_TARGET,,196,1,9,9,0,12000,1,63,,9
MISSING_TARGET,28,197,6,25 28 37 47 50 52,25,4,12000,1,61,,25 28 37 47 50 52
SUCCESS,25,198,9,18 25 28 37 47 57 59 64 76,18,4,12000,1,76,8,18 25 28 37 47 57 59 64 76
SUCCESS,24,199,11,11 24 27 35 40 48 57 59 64 80 81,11,5,12000,1,81,10,11 24 27 35 40 48 57 59 64 80 81
MISSING_TARGET,35,200,2,24 35,24,1,12000,1,63,,24 35
SUCCESS,27,201,6,13 27 35 40 48 65,13,3,12000,1,65,5,13 27 35 40 48 65
INVALID_EDGE,13,202,13,5 13 27 35 5 29 35 5 35 55 60 71 75,5,4,12000,1,84,,5 13 27 35 5 29 35 5 35 55 60 71 75
SRC_MISMATCH_NO_TARGET,29,203,3,29 35,22,1,12000,1,63,,22 29 35
MISSING_TARGET,,204,1,9,9,0,12000,1,79,,9
SUCCESS,35,205,9,29 35 40 48 65 67 80 81 85,29,3,12000,1,85,8,29 35 40 48 65 67 80 81 85
MISSING_TARGET,,206,1,13,13,0,12000,1,67,,13
MISSING_TARGET,,207,1,9,9,0,12000,1,82,,9
SUCCESS,29,208,9,8 29 35 40 48 65 74 75 77,8,3,12000,1,77,8,8 29 35 40 48 65 74 75 77
SUCCESS,37,209,6,28 37 47 56 60 72,28,3,12000,1,72,5,28 37 47 56 60 72
MISSING_TARGET,,210,1,21,21,0,12000,1,78,,21
MISSING_TARGET,25,211,7,18 25 28 37 47 57 59,18,4,12000,1,74,,18 25 28 37 47 57 59
SUCCESS,28,212,11,15 28 37 47 57 59 64 67 71 75 77,15,4,12000,1,77,10,15 28 37 47 57 59 64 67 71 75 77
SUCCESS,28,213,9,16 28 37 47 65 67 80 81 87,16,2,12000,1,87,8,16 28 37 47 65 67 80 81 87
SUCCESS,28,214,7,25 28 37 47 65 67 80,25,2,12000,1,80,6,25 28 37 47 65 67 80
MISSING_TARGET,,215,1,17,17,0,12000,1,67,,17
MISSING_TARGET,29,216,3,21 29 35,21,1,12000,1,80,,21 29 35
SUCCESS,35,217,9,27 35 40 48 57 59 64 67 71,27,5,12000,1,71,8,27 35 40 48 57 59 64 67 71
MISSING_TARGET,23,218,2,10 23,10,0,12000,1,74,,10 23
MISSING_TARGET,23,219,2,10 23,10,0,12000,1,84,,10 23
SUCCESS,24,220,10,3 24 35 40 45 56 61 67 80 88,3,4,12000,1,88,9,3 24 35 40 45 56 61 67 80 88
SUCCESS,18,221,9,14 18 32 47 57 59 64 80 82,14,4,12000,1,82,8,14 18 32 47 57 59 64 80 82
SUCCESS,35,222,8,0 35 40 48 65 67 80 89,0,3,12000,1,89,7,0 35 40 48 65 67 80 89
INVALID_EDGE,13,223,8,2 13 27 35 40 48 2 82,2,3,12000,1,75,,2 13 27 35 40 48 2 82
MISSING_TARGET,29,224,3,8 29 35,8,1,12000,1,80,,8 29 35
SUCCESS,29,225,6,8 29 35 40 48 65,8,3,12000,1,65,5,8 29 35 40 48 65
MISSING_TARGET,13,226,2,6 13,6,0,12000,1,63,,6 13
MISSING_TARGET,24,227,3,3 24 35,3,1,12000,1,62,,3 24 35
MISSING_TARGET,23,228,2,10 23,10,0,12000,1,88,,10 23
SUCCESS,29,229,8,21 29 35 40 48 57 59 88,21,5,12000,1,88,7,21 29 35 40 48 57 59 88
SUCCESS,35,230,8,11 35 40 48 65 67 80 88,11,3,12000,1,88,7,11 35 40 48 65 67 80 88
MISSING_TARGET,,231,1,9,9,0,12000,1,72,,9
SUCCESS,35,232,6,27 35 40 48 65 68,27,3,12000,1,68,5,27 35 40 48 65 68
INVALID_EDGE,13,233,12,6 13 27 35 5 29 35 5 35 55 60 63,6,4,12000,1,75,,6 13 27 35 5 29 35 5 35 55 60 63
SUCCESS,35,234,9,23 35 40 48 57 59 64 67 71,23,5,12000,1,71,8,23 35 40 48 57 59 64 67 71
SUCCESS,31,235,6,20 31 37 47 56 62,20,4,12000,1,62,5,20 31 37 47 56 62
SUCCESS,31,236,9,20 31 37 47 57 59 64 67 78,20,5,12000,1,78,8,20 31 37 47 57 59 64 67 78
MISSING_TARGET,24,237,2,14 24,14,0,12000,1,63,,14 24
MISSING_TARGET,13,238,2,5 13,5,0,12000,1,61,,5 13
SUCCESS,28,239,9,25 28 37 47 57 59 64 67 71,25,4,12000,1,71,8,25 28 37 47 57 59 64 67 71
MISSING_TARGET,,240,1,19,19,0,12000,1,80,,19
SUCCESS,16,241,9,1 16 28 37 47 57 59 64 76,1,4,12000,1,76,8,1 16 28 37 47 57 59 64 76
MISSING_TARGET,6,242,2,4 6,4,0,12000,1,62,,4 6
MISSING_TARGET,35,243,2,27 35,27,1,12000,1,73,,27 35
SUCCESS,35,244,5,27 35 40 48 65,27,3,12000,1,65,4,27 35 40 48 65
SUCCESS,28,245,9,15 28 37 47 57 59 64 80 82,15,4,12000,1,82,8,15 28 37 47 57 59 64 80 82
SUCCESS,37,246,5,28 37 47 65 76,28,2,12000,1,76,4,28 37 47 65 76
MISSING_TARGET,17,247,4,11 17 27 35,11,1,12000,1,86,,11 17 27 35
MISSING_TARGET,,248,1,21,21,0,12000,1,65,,21
SUCCESS,35,249,5,24 35 40 48 65,24,3,12000,1,65,4,24 35 40 48 65
MISSING_TARGET,24,250,3,3 24 35,3,1,12000,1,72,,3 24 35
MISSING_TARGET,35,251,6,27 35 40 48 50 52,27,5,12000,1,61,,27 35 40 48 50 52
MISSING_TARGET,,252,1,8,8,0,12000,1,64,,8
MISSING_TARGET,24,253,8,3 24 27 28 37 47 57 59,3,4,12000,1,87,,3 24 27 28 37 47 57 59
MISSING_TARGET,23,254,2,10 23,10,0,12000,1,82,,10 23
MISSING_TARGET,6,255,8,4 6 13 28 37 47 57 59,4,4,12000,1,89,,4 6 13 28 37 47 57 59
SUCCESS,27,256,9,13 27 35 40 48 65 74 75 77,13,3,12000,1,77,8,13 27 35 40 48 65 74 75 77
SUCCESS,28,257,9,26 28 37 47 57 59 64 67 78,26,4,12000,1,78,8,26 28 37 47 57 59 64 67 78
SRC_MISMATCH,28,258,6,28 37 47 65 68,26,2,12000,1,68,5,26 28 37 47 65 68
MISSING_TARGET,28,259,6,26 28 37 47 57 59,26,4,12000,1,85,,26 28 37 47 57 59
MISSING_TARGET,13,260,5,7 13 28 37 47,7,2,12000,1,82,,7 13 28 37 47
MISSING_TARGET,31,261,2,20 31,20,1,12000,1,74,,20 31
SUCCESS,35,262,7,0 35 40 48 65 67 71,0,3,12000,1,71,6,0 35 40 48 65 67 71
SUCCESS,28,263,8,15 28 37 47 57 59 64 74,15,4,12000,1,74,7,15 28 37 47 57 59 64 74
MISSING_TARGET,,264,1,19,19,0,12000,1,89,,19
SUCCESS,27,265,9,0 27 35 40 48 65 67 80 81,0,3,12000,1,81,8,0 27 35 40 48 65 67 80 81
SUCCESS,35,266,8,22 35 40 48 65 67 71 77,22,3,12000,1,77,7,22 35 40 48 65 67 71 77
MISSING_TARGET,,267,1,21,21,0,12000,1,70,,21
SUCCESS,37,268,8,9 37 47 65 67 80 81 85,9,2,12000,1,85,7,9 37 47 65 67 80 81 85
SUCCESS,35,269,9,29 35 40 48 62 66 76 80 83,29,3,12000,1,83,8,29 35 40 48 62 66 76 80 83
MISSING_TARGET,13,270,2,6 13,6,0,12000,1,60,,6 13
MISSING_TARGET,,271,1,21,21,0,12000,1,82,,21
MISSING_TARGET,13,272,2,5 13,5,0,12000,1,62,,5 13
SRC_MISMATCH,28,273,7,28 37 47 56 60 63,26,3,12000,1,63,6,26 28 37 47 56 60 63
MISSING_TARGET,,274,1,13,13,0,12000,1,60,,13
SUCCESS,13,275,7,6 13 27 35 40 48 65,6,3,12000,1,65,6,6 13 27 35 40 48 65
MISSING_TARGET,35,276,2,11 35,11,1,12000,1,83,,11 35
INVALID_EDGE,6,277,11,4 6 13 28 37 47 7 41 47 80 88,4,4,12000,1,88,10,4 6 13 28 37 47 7 41 47 80 88
MISSING_TARGET,,278,1,9,9,0,12000,1,65,,9
MISSING_TARGET,,279,1,13,13,0,12000,1,68,,13
MISSING_TARGET,13,280,2,7 13,7,0,12000,1,71,,7 13
SUCCESS,28,281,9,16 28 37 47 57 59 64 80 89,16,4,12000,1,89,8,16 28 37 47 57 59 64 80 89
MISSING_TARGET,23,282,2,10 23,10,0,12000,1,63,,10 23
