category,first_action,pair_index,path_length,raw_tokens,source,stage2_count,step,stop_reached,target,target_index,tokens
SRC_MISMATCH_INVALID_EDGE,28,57,4,28 78 80,27,0,50000,1,80,3,27 28 78 80
SRC_MISMATCH_NO_TARGET,16,58,7,16 30 32 40 43 47,9,5,50000,1,69,,9 16 30 32 40 43 47
SRC_MISMATCH_NO_TARGET,36,59,3,36 41,16,2,50000,1,79,,16 36 41
SRC_MISMATCH_NO_TARGET,27,60,5,27 28 38 51,17,2,50000,1,85,,17 27 28 38 51
SRC_MISMATCH,53,61,5,53 57 60 67,28,2,50000,1,67,4,28 53 57 60 67
SRC_MISMATCH,41,62,6,41 46 47 50 62,26,4,50000,1,62,5,26 41 46 47 50 62
SRC_MISMATCH_NO_TARGET,24,63,7,24 35 40 45 53 57,14,5,50000,1,76,,14 24 35 40 45 53 57
SRC_MISMATCH,24,64,10,24 34 46 55 60 63 66 72 74,0,3,50000,1,74,9,0 24 34 46 55 60 63 66 72 74
SRC_MISMATCH,40,65,6,40 42 45 53 61,16,4,50000,1,61,5,16 40 42 45 53 61
SRC_MISMATCH_NO_TARGET,17,66,6,17 40 66 74 82,7,1,50000,1,81,,7 17 40 66 74 82
SRC_MISMATCH_NO_TARGET,53,67,5,53 56 57 70,22,3,50000,1,76,,22 53 56 57 70
SRC_MISMATCH_NO_TARGET,37,68,7,37 43 47 56 60 63,27,4,50000,1,76,,27 37 43 47 56 60 63
SRC_MISMATCH_INVALID_EDGE,13,69,7,13 28 53 51 55 62,7,3,50000,1,62,6,7 13 28 53 51 55 62
SRC_MISMATCH_INVALID_EDGE,24,70,10,24 27 41 3 24 27 28 37 41,3,3,50000,1,86,,3 24 27 41 3 24 27 28 37 41
SRC_MISMATCH,43,71,6,43 54 62 66 69,20,2,50000,1,69,5,20 43 54 62 66 69
SRC_MISMATCH_NO_TARGET,5,72,5,5 7 18 37,3,1,50000,1,63,,3 5 7 18 37
SRC_MISMATCH_NO_TARGET,26,73,4,26 28 39,25,1,50000,1,66,,25 26 28 39
SRC_MISMATCH,33,74,5,33 48 57 70,20,3,50000,1,70,4,20 33 48 57 70
SRC_MISMATCH_NO_TARGET,41,75,4,41 51 80,26,2,50000,1,60,,26 41 51 80
SRC_MISMATCH_NO_TARGET,42,76,4,42 45 53,17,3,50000,1,71,,17 42 45 53
SRC_MISMATCH_INVALID_EDGE,32,77,7,32 40 21 32 40 48,21,5,50000,1,72,,21 32 40 21 32 40 48
SRC_MISMATCH_INVALID_EDGE,47,78,4,47 57 59,15,3,50000,1,83,,15 47 57 59
SRC_MISMATCH,37,79,7,37 55 60 63 66 69,27,2,50000,1,69,6,27 37 55 60 63 66 69
SRC_MISMATCH,26,80,6,26 48 57 66 72,5,2,50000,1,72,5,5 26 48 57 66 72
SRC_MISMATCH,34,81,8,34 39 47 56 57 59 72,24,6,50000,1,72,7,24 34 39 47 56 57 59 72
SRC_MISMATCH_NO_TARGET,22,82,7,22 33 45 56 57 59,11,5,50000,1,60,,11 22 33 45 56 57 59
SRC_MISMATCH_NO_TARGET,13,83,7,13 19 25 31 34 42,7,3,50000,1,66,,7 13 19 25 31 34 42
SRC_MISMATCH_INVALID_EDGE,16,84,12,16 30 32 38 58 9 16 30 32 38 58,9,8,50000,1,89,,9 16 30 32 38 58 9 16 30 32 38 58
SRC_MISMATCH,35,85,7,35 40 42 46 52 61,0,5,50000,1,61,6,0 35 40 42 46 52 61
SRC_MISMATCH_NO_TARGET,17,86,6,17 42 45 53 61,1,3,50000,1,63,,1 17 42 45 53 61
SRC_MISMATCH_NO_TARGET,24,87,3,24 47,12,1,50000,1,70,,12 24 47
SRC_MISMATCH,52,88,4,52 61 64,25,1,50000,1,64,3,25 52 61 64
SRC_MISMATCH,39,89,8,39 59 64 65 68 76 82,28,2,50000,1,82,7,28 39 59 64 65 68 76 82
SRC_MISMATCH_INVALID_EDGE,58,90,6,58 60 63 66 72,25,1,50000,1,72,5,25 58 60 63 66 72
SRC_MISMATCH_NO_TARGET,10,91,4,10 23 35,8,1,50000,1,69,,8 10 23 35
SRC_MISMATCH_NO_TARGET,29,92,7,29 56 57 59 64 65,7,3,50000,1,83,,7 29 56 57 59 64 65
SRC_MISMATCH_INVALID_EDGE,15,93,13,15 19 68 76 31 59 64 65 76 80 81 85,10,2,50000,1,85,12,10 15 19 68 76 31 59 64 65 76 80 81 85
SRC_MISMATCH_INVALID_EDGE,24,94,8,24 36 41 14 18 36 41,14,4,50000,1,88,,14 24 36 41 14 18 36 41
SRC_MISMATCH_NO_TARGET,26,95,7,26 28 37 40 44 72,16,3,50000,1,85,,16 26 28 37 40 44 72
SRC_MISMATCH_INVALID_EDGE,15,96,4,15 22 88,2,0,50000,1,76,,2 15 22 88
SRC_MISMATCH_INVALID_EDGE,78,97,3,78 80,7,0,50000,1,80,2,7 78 80
SRC_MISMATCH_INVALID_EDGE,22,98,5,22 22 38 43,10,2,50000,1,60,,10 22 22 38 43
SRC_MISMATCH_NO_TARGET,27,99,7,27 37 42 45 53 57,17,5,50000,1,76,,17 27 37 42 45 53 57
SRC_MISMATCH_NO_TARGET,43,100,5,43 47 57 59,14,4,50000,1,75,,14 43 47 57 59
SRC_MISMATCH_NO_TARGET,30,101,3,30 49,16,2,50000,1,74,,16 30 49
SRC_MISMATCH,41,102,6,41 47 66 68 76,8,2,50000,1,76,5,8 41 47 66 68 76
SRC_MISMATCH_INVALID_EDGE,63,103,2,63,29,0,50000,1,73,,29 63
SRC_MISMATCH_INVALID_EDGE,37,104,10,37 43 47 23 29 37 40 43 47,23,7,50000,1,72,,23 37 43 47 23 29 37 40 43 47
SRC_MISMATCH_NO_TARGET,15,105,5,15 19 26 39,10,1,50000,1,66,,10 15 19 26 39
SRC_MISMATCH_NO_TARGET,27,106,4,27 35 40,24,2,50000,1,78,,24 27 35 40
SRC_MISMATCH_INVALID_EDGE,87,107,2,87,4,0,50000,1,63,,4 87
SRC_MISMATCH_INVALID_EDGE,63,108,2,63,29,0,50000,1,63,1,29 63
SRC_MISMATCH,35,109,6,35 51 75 84 85,23,2,50000,1,85,5,23 35 51 75 84 85
SRC_MISMATCH_NO_TARGET,27,110,4,27 28 38,24,1,50000,1,85,,24 27 28 38
SRC_MISMATCH_NO_TARGET,15,111,4,15 19 33,10,1,50000,1,89,,10 15 19 33
SRC_MISMATCH_INVALID_EDGE,58,112,6,58 60 63 66 72,0,1,50000,1,72,5,0 58 60 63 66 72
SRC_MISMATCH,33,113,6,33 48 78 80 88,22,2,50000,1,88,5,22 33 48 78 80 88
SRC_MISMATCH_INVALID_EDGE,7,114,10,7 29 36 41 8 23 29 36 41,5,4,50000,1,67,,5 7 29 36 41 8 23 29 36 41
SRC_MISMATCH_NO_TARGET,43,115,5,43 47 56 57,3,4,50000,1,65,,3 43 47 56 57
SRC_MISMATCH_INVALID_EDGE,15,116,12,15 27 58 73 53 57 60 73 76 80 83,10,3,50000,1,83,11,10 15 27 58 73 53 57 60 73 76 80 83
SRC_MISMATCH_INVALID_EDGE,21,117,7,21 21 24 34 42 46,4,3,50000,1,80,,4 21 21 24 34 42 46
SRC_MISMATCH_NO_TARGET,27,118,8,27 28 34 56 59 64 67,17,3,50000,1,81,,17 27 28 34 56 59 64 67
SRC_MISMATCH_INVALID_EDGE,34,119,11,34 42 5 34 42 5 26 28 34 42,5,6,50000,1,74,,5 34 42 5 34 42 5 26 28 34 42
SRC_MISMATCH_NO_TARGET,22,120,7,22 33 44 53 56 57,11,5,50000,1,62,,11 22 33 44 53 56 57
SRC_MISMATCH,37,121,7,37 44 53 57 60 63,27,4,50000,1,63,6,27 37 44 53 57 60 63
SRC_MISMATCH,34,122,8,34 46 47 50 52 60 63,28,5,50000,1,63,7,28 34 46 47 50 52 60 63
SRC_MISMATCH_INVALID_EDGE,34,123,6,34 42 5 34 42,5,4,50000,1,87,,5 34 42 5 34 42
SRC_MISMATCH_NO_TARGET,27,124,4,27 28 38,24,1,50000,1,60,,24 27 28 38
SRC_MISMATCH_INVALID_EDGE,52,125,4,52 60 81,19,1,50000,1,79,,19 52 60 81
SRC_MISMATCH,57,126,6,57 60 63 66 71,5,1,50000,1,71,5,5 57 60 63 66 71
SRC_MISMATCH_NO_TARGET,30,127,2,30,13,1,50000,1,88,,13 30
SRC_MISMATCH_NO_TARGET,17,128,7,17 40 42 53 56 57,15,5,50000,1,62,,15 17 40 42 53 56 57
SRC_MISMATCH_INVALID_EDGE,33,129,5,33 44 44 58,1,4,50000,1,77,,1 33 44 44 58
SRC_MISMATCH_NO_TARGET,18,130,3,18 42,17,1,50000,1,87,,17 18 42
SRC_MISMATCH_NO_TARGET,30,131,2,30,13,1,50000,1,79,,13 30
SRC_MISMATCH_NO_TARGET,34,132,3,34 56,28,2,50000,1,66,,28 34 56
SRC_MISMATCH_NO_TARGET,29,133,4,29 43 47,8,2,50000,1,70,,8 29 43 47
SRC_MISMATCH_INVALID_EDGE,64,134,2,64,27,0,50000,1,64,1,27 64
SRC_MISMATCH_INVALID_EDGE,27,135,5,27 28 37 53,6,2,50000,1,77,,6 27 28 37 53
SRC_MISMATCH,27,136,4,27 52 60,17,1,50000,1,60,3,17 27 52 60
SRC_MISMATCH_NO_TARGET,47,137,4,47 56 57,18,3,50000,1,63,,18 47 56 57
SRC_MISMATCH_NO_TARGET,27,138,4,27 28 38,24,1,50000,1,73,,24 27 28 38
SRC_MISMATCH_NO_TARGET,40,139,4,40 42 53,17,3,50000,1,75,,17 40 42 53
SRC_MISMATCH_NO_TARGET,22,140,3,22 45,10,1,50000,1,70,,10 22 45
SRC_MISMATCH_INVALID_EDGE,7,141,11,7 17 27 35 6 8 15 17 27 35,6,2,50000,1,76,,6 7 17 27 35 6 8 15 17 27 35
SRC_MISMATCH_INVALID_EDGE,38,142,5,38 58 84 85,28,2,50000,1,85,4,28 38 58 84 85
SRC_MISMATCH_INVALID_EDGE,42,143,9,42 45 53 56 43 47 56 59,17,8,50000,1,62,,17 42 45 53 56 43 47 56 59
SRC_MISMATCH_NO_TARGET,33,144,3,33 42,20,2,50000,1,61,,20 33 42
SRC_MISMATCH_NO_TARGET,42,145,3,42 54,17,2,50000,1,88,,17 42 54
SRC_MISMATCH_INVALID_EDGE,26,146,5,26 28 74 75,16,0,50000,1,75,4,16 26 28 74 75
SRC_MISMATCH_INVALID_EDGE,57,147,4,57 59 72,6,2,50000,1,68,,6 57 59 72
SRC_MISMATCH_NO_TARGET,15,148,4,15 22 38,8,1,50000,1,78,,8 15 22 38
SRC_MISMATCH_NO_TARGET,19,149,6,19 32 34 46 55,4,4,50000,1,67,,4 19 32 34 46 55
SRC_MISMATCH_INVALID_EDGE,33,150,6,33 51 75 84 85,1,2,50000,1,85,5,1 33 51 75 84 85
SRC_MISMATCH_NO_TARGET,30,151,3,30 50,13,2,50000,1,61,,13 30 50
SRC_MISMATCH_INVALID_EDGE,21,152,9,21 36 41 46 55 65 82 89,12,4,50000,1,89,8,12 21 36 41 46 55 65 82 89
SRC_MISMATCH_INVALID_EDGE,16,153,11,16 43 47 56 9 37 40 43 47 56,9,8,50000,1,68,,9 16 43 47 56 9 37 40 43 47 56
SRC_MISMATCH,27,154,7,27 35 55 60 64 76,24,2,50000,1,76,6,24 27 35 55 60 64 76
SRC_MISMATCH_INVALID_EDGE,77,155,3,77 87,24,0,50000,1,87,2,24 77 87
SRC_MISMATCH,33,156,8,33 43 47 56 57 60 73,20,5,50000,1,73,7,20 33 43 47 56 57 60 73
SRC_MISMATCH_INVALID_EDGE,86,157,2,86,22,0,50000,1,83,,22 86
SRC_MISMATCH_NO_TARGET,32,158,4,32 47 56,19,3,50000,1,64,,19 32 47 56
SRC_MISMATCH_INVALID_EDGE,18,159,5,18 65 76 81,14,0,50000,1,81,4,14 18 65 76 81
SRC_MISMATCH_NO_TARGET,53,160,4,53 56 57,22,3,50000,1,80,,22 53 56 57
SRC_MISMATCH,33,161,6,33 48 57 70 84,22,3,50000,1,84,5,22 33 48 57 70 84
SRC_MISMATCH_INVALID_EDGE,15,162,6,15 17 27 37 52,10,2,50000,1,64,,10 15 17 27 37 52
SRC_MISMATCH_INVALID_EDGE,43,163,10,43 54 58 67 71 69 76 80 83,16,3,50000,1,83,9,16 43 54 58 67 71 69 76 80 83
SRC_MISMATCH,16,164,9,16 28 38 58 60 63 66 69,6,2,50000,1,69,8,6 16 28 38 58 60 63 66 69
SRC_MISMATCH,31,165,6,31 37 57 60 73,25,3,50000,1,73,5,25 31 37 57 60 73
SRC_MISMATCH_NO_TARGET,33,166,3,33 42,20,2,50000,1,79,,20 33 42
SRC_MISMATCH_INVALID_EDGE,22,167,7,22 33 42 59 62 66,11,3,50000,1,66,6,11 22 33 42 59 62 66
SRC_MISMATCH_INVALID_EDGE,39,168,7,39 10 12 14 34 39,10,3,50000,1,77,,10 39 10 12 14 34 39
SRC_MISMATCH,37,169,6,37 48 57 60 67,20,3,50000,1,67,5,20 37 48 57 60 67
SRC_MISMATCH,40,170,6,40 44 53 56 62,0,4,50000,1,62,5,0 40 44 53 56 62
SRC_MISMATCH_NO_TARGET,16,171,5,16 20 31 34,2,2,50000,1,61,,2 16 20 31 34
SRC_MISMATCH,42,172,6,42 46 74 75 77,18,2,50000,1,77,5,18 42 46 74 75 77
SRC_MISMATCH,30,173,8,30 32 38 58 67 81 87,13,4,50000,1,87,7,13 30 32 38 58 67 81 87
SRC_MISMATCH,41,174,6,41 46 62 65 67,11,2,50000,1,67,5,11 41 46 62 65 67
SRC_MISMATCH_INVALID_EDGE,52,175,5,52 60 64 67,8,1,50000,1,67,4,8 52 60 64 67
SRC_MISMATCH_INVALID_EDGE,10,176,9,10 23 35 5 13 27 35 5,8,2,50000,1,81,,8 10 23 35 5 13 27 35 5
SRC_MISMATCH_INVALID_EDGE,16,177,5,16 16 16 30,9,1,50000,1,88,,9 16 16 16 30
SRC_MISMATCH_NO_TARGET,11,178,7,11 36 40 48 50 52,4,5,50000,1,60,,4 11 36 40 48 50 52
SRC_MISMATCH,24,179,9,24 47 50 52 60 64 65 67,21,3,50000,1,67,8,21 24 47 50 52 60 64 65 67
INVALID_EDGE,33,180,5,4 33 4 55 60,4,2,50000,1,74,,4 33 4 55 60
SRC_MISMATCH_INVALID_EDGE,17,181,8,17 51 55 60 52 60 64,6,3,50000,1,64,7,6 17 51 55 60 52 60 64
SRC_MISMATCH_NO_TARGET,39,182,5,39 47 57 59,15,4,50000,1,61,,15 39 47 57 59
SRC_MISMATCH_NO_TARGET,16,183,6,16 30 32 40 43,1,4,50000,1,66,,1 16 30 32 40 43
SRC_MISMATCH_NO_TARGET,22,184,7,22 29 35 40 44 53,10,4,50000,1,65,,10 22 29 35 40 44 53
SRC_MISMATCH_NO_TARGET,26,185,6,26 28 37 40 44,25,3,50000,1,84,,25 26 28 37 40 44
SRC_MISMATCH,52,186,6,52 60 63 66 72,18,1,50000,1,72,5,18 52 60 63 66 72
SRC_MISMATCH_NO_TARGET,27,187,3,27 52,17,1,50000,1,64,,17 27 52
SRC_MISMATCH_INVALID_EDGE,43,188,4,43 47 50,13,3,50000,1,89,,13 43 47 50
SRC_MISMATCH_NO_TARGET,11,189,6,11 36 41 46 55,4,4,50000,1,85,,4 11 36 41 46 55
SRC_MISMATCH_NO_TARGET,30,190,6,30 32 38 43 47,1,5,50000,1,70,,1 30 32 38 43 47
SRC_MISMATCH_INVALID_EDGE,19,191,5,19 58 84 85,15,1,50000,1,85,4,15 19 58 84 85
SRC_MISMATCH_NO_TARGET,41,192,2,41,27,1,50000,1,89,,27 41
SRC_MISMATCH_NO_TARGET,24,193,6,24 35 40 45 56,14,4,50000,1,65,,14 24 35 40 45 56
SRC_MISMATCH,20,194,10,20 33 48 50 52 60 63 66 69,12,4,50000,1,69,9,12 20 33 48 50 52 60 63 66 69
SRC_MISMATCH_NO_TARGET,30,195,3,30 49,16,2,50000,1,60,,16 30 49
SRC_MISMATCH_NO_TARGET,22,196,5,22 33 45 56,9,3,50000,1,63,,9 22 33 45 56
SRC_MISMATCH_NO_TARGET,26,197,4,26 28 47,25,1,50000,1,61,,25 26 28 47
SRC_MISMATCH,37,198,9,37 43 47 56 57 59 64 76,18,6,50000,1,76,8,18 37 43 47 56 57 59 64 76
SRC_MISMATCH_NO_TARGET,22,199,5,22 33 43 47,11,3,50000,1,81,,11 22 33 43 47
INVALID_EDGE,34,200,11,24 34 56 24 27 28 34 42 46 47 56,24,7,50000,1,63,,24 34 56 24 27 28 34 42 46 47 56
SRC_MISMATCH_INVALID_EDGE,27,201,5,27 28 64 65,13,0,50000,1,65,4,13 27 28 64 65
SRC_MISMATCH_INVALID_EDGE,29,202,8,29 48 5 29 35 40 48,5,4,50000,1,84,,5 29 48 5 29 35 40 48
SRC_MISMATCH,49,203,6,49 50 52 60 63,22,3,50000,1,63,5,22 49 50 52 60 63
SRC_MISMATCH_INVALID_EDGE,16,204,10,16 30 32 40 9 13 19 32 40,9,5,50000,1,79,,9 16 30 32 40 9 13 19 32 40
SRC_MISMATCH,37,205,10,37 40 49 60 69 76 80 81 85,29,3,50000,1,85,9,29 37 40 49 60 69 76 80 81 85
SRC_MISMATCH_INVALID_EDGE,58,206,2,58,13,1,50000,1,67,,13 58
SRC_MISMATCH_NO_TARGET,16,207,5,16 26 28 47,9,1,50000,1,82,,9 16 26 28 47
SRC_MISMATCH_INVALID_EDGE,29,208,7,29 55 72 74 75 77,8,1,50000,1,77,6,8 29 55 72 74 75 77
SRC_MISMATCH,53,209,8,53 56 57 60 63 66 72,28,3,50000,1,72,7,28 53 56 57 60 63 66 72
SRC_MISMATCH_NO_TARGET,28,210,4,28 34 39,21,2,50000,1,78,,21 28 34 39
SRC_MISMATCH,52,211,7,52 60 63 66 72 74,18,1,50000,1,74,6,18 52 60 63 66 72 74
SRC_MISMATCH_INVALID_EDGE,17,212,5,17 71 75 77,15,0,50000,1,77,4,15 17 71 75 77
SRC_MISMATCH_NO_TARGET,30,213,3,30 49,16,2,50000,1,87,,16 30 49
SRC_MISMATCH_INVALID_EDGE,26,214,5,26 28 78 80,25,0,50000,1,80,4,25 26 28 78 80
SRC_MISMATCH_NO_TARGET,42,215,3,42 54,17,2,50000,1,67,,17 42 54
SRC_MISMATCH_INVALID_EDGE,28,216,4,28 78 80,21,0,50000,1,80,3,21 28 78 80
SRC_MISMATCH_NO_TARGET,35,217,4,35 51 55,27,3,50000,1,71,,27 35 51 55
SRC_MISMATCH_INVALID_EDGE,74,218,2,74,10,0,50000,1,74,1,10 74
SRC_MISMATCH_NO_TARGET,22,219,3,22 33,10,1,50000,1,84,,10 22 33
SRC_MISMATCH,43,220,7,43 54 67 78 80 88,3,2,50000,1,88,6,3 43 54 67 78 80 88
SRC_MISMATCH_INVALID_EDGE,43,221,8,43 47 14 34 39 43 47,14,6,50000,1,82,,14 43 47 14 34 39 43 47
SRC_MISMATCH_NO_TARGET,24,222,4,24 36 43,0,2,50000,1,89,,0 24 36 43
SRC_MISMATCH_NO_TARGET,27,223,5,27 35 46 55,2,3,50000,1,75,,2 27 35 46 55
SRC_MISMATCH_NO_TARGET,41,224,4,41 47 70,8,2,50000,1,80,,8 41 47 70
SRC_MISMATCH_INVALID_EDGE,52,225,2,52,8,1,50000,1,65,,8 52
SRC_MISMATCH_NO_TARGET,23,226,3,23 35,6,1,50000,1,63,,6 23 35
SRC_MISMATCH,43,227,5,43 47 56 62,3,3,50000,1,62,4,3 43 47 56 62
SRC_MISMATCH_NO_TARGET,15,228,5,15 19 33 44,10,2,50000,1,88,,10 15 19 33 44
SRC_MISMATCH_INVALID_EDGE,78,229,4,78 80 88,21,0,50000,1,88,3,21 78 80 88
SRC_MISMATCH_NO_TARGET,22,230,5,22 33 44 53,11,3,50000,1,88,,11 22 33 44 53
SRC_MISMATCH_NO_TARGET,16,231,4,16 30 32,9,2,50000,1,72,,9 16 30 32
SRC_MISMATCH,37,232,4,37 66 68,27,1,50000,1,68,3,27 37 66 68
SRC_MISMATCH,23,233,5,23 35 46 75,6,2,50000,1,75,4,6 23 35 46 75
SRC_MISMATCH_INVALID_EDGE,29,234,8,29 48 23 29 35 40 48,23,4,50000,1,71,,23 29 48 23 29 35 40 48
SRC_MISMATCH_INVALID_EDGE,33,235,8,33 43 47 56 43 47 56,20,7,50000,1,62,,20 33 43 47 56 43 47 56
SRC_MISMATCH_NO_TARGET,33,236,5,33 48 57 59,20,4,50000,1,78,,20 33 48 57 59
SRC_MISMATCH_INVALID_EDGE,42,237,17,42 53 57 59 42 45 53 56 57 59 42 45 53 56 57 59,14,16,50000,1,63,,14 42 53 57 59 42 45 53 56 57 59 42 45 53 56 57 59
SRC_MISMATCH_NO_TARGET,7,238,3,7 41,5,1,50000,1,61,,5 7 41
SRC_MISMATCH_INVALID_EDGE,61,239,3,61 71,25,0,50000,1,71,2,25 61 71
SRC_MISMATCH,33,240,7,33 48 62 69 76 80,19,2,50000,1,80,6,19 33 48 62 69 76 80
INVALID_EDGE,1,241,9,1 1 1 30 1 17 27 28 38,1,2,50000,1,76,,1 1 1 30 1 17 27 28 38
SRC_MISMATCH_INVALID_EDGE,87,242,2,87,4,0,50000,1,62,,4 87
SRC_MISMATCH,37,243,5,37 54 58 73,27,3,50000,1,73,4,27 37 54 58 73
