category,first_action,pair_index,path_length,raw_tokens,source,stage2_count,step,stop_reached,target,target_index,tokens
SRC_MISMATCH_NO_TARGET,30,37,2,30,13,1,45000,1,83,,13 30
SRC_MISMATCH_NO_TARGET,29,38,3,29 48,10,1,45000,1,71,,10 29 48
SRC_MISMATCH_NO_TARGET,16,39,4,16 28 38,9,1,45000,1,84,,9 16 28 38
SRC_MISMATCH_NO_TARGET,42,40,4,42 53 56,19,3,45000,1,72,,19 42 53 56
SRC_MISMATCH_NO_TARGET,35,41,7,35 40 42 46 55 60,11,5,45000,1,61,,11 35 40 42 46 55 60
SRC_MISMATCH_INVALID_EDGE,5,42,5,5 13 71 89,3,0,45000,1,82,,3 5 13 71 89
SRC_MISMATCH_INVALID_EDGE,11,43,8,11 36 4 11 17 18 36,4,2,45000,1,86,,4 11 36 4 11 17 18 36
SRC_MISMATCH_NO_TARGET,36,44,5,36 41 46 47,16,4,45000,1,70,,16 36 41 46 47
SRC_MISMATCH_INVALID_EDGE,74,45,4,74 75 77,12,0,45000,1,77,3,12 74 75 77
SRC_MISMATCH,34,46,7,34 42 72 78 80 81,16,2,45000,1,81,6,16 34 42 72 78 80 81
SRC_MISMATCH_NO_TARGET,11,47,6,11 36 41 46 55,4,4,45000,1,87,,4 11 36 41 46 55
SRC_MISMATCH_NO_TARGET,34,48,3,34 42,28,2,45000,1,78,,28 34 42
SRC_MISMATCH_NO_TARGET,24,49,4,24 34 39,21,2,45000,1,63,,21 24 34 39
SRC_MISMATCH_NO_TARGET,27,50,5,27 28 38 56,24,2,45000,1,64,,24 27 28 38 56
SRC_MISMATCH_INVALID_EDGE,33,51,8,33 51 1 15 22 33 51,1,4,45000,1,79,,1 33 51 1 15 22 33 51
SRC_MISMATCH,29,52,8,29 35 40 48 50 52 60,8,5,45000,1,60,7,8 29 35 40 48 50 52 60
SRC_MISMATCH,52,53,6,52 60 73 75 84,18,1,45000,1,84,5,18 52 60 73 75 84
SRC_MISMATCH_INVALID_EDGE,16,54,8,16 30 32 59 62 65 67,9,3,45000,1,67,7,9 16 30 32 59 62 65 67
SRC_MISMATCH_NO_TARGET,29,55,4,29 43 47,23,2,45000,1,81,,23 29 43 47
SRC_MISMATCH_NO_TARGET,7,56,4,7 23 35,6,1,45000,1,78,,6 7 23 35
SRC_MISMATCH_INVALID_EDGE,28,57,4,28 78 80,27,0,45000,1,80,3,27 28 78 80
SRC_MISMATCH_NO_TARGET,16,58,6,16 20 37 44 53,9,3,45000,1,69,,9 16 20 37 44 53
SRC_MISMATCH_NO_TARGET,36,59,3,36 41,16,2,45000,1,79,,16 36 41
SRC_MISMATCH_NO_TARGET,27,60,5,27 28 38 51,17,2,45000,1,85,,17 27 28 38 51
SRC_MISMATCH,52,61,5,52 60 64 67,28,1,45000,1,67,4,28 52 60 64 67
SRC_MISMATCH,41,62,6,41 46 47 50 62,26,4,45000,1,62,5,26 41 46 47 50 62
SRC_MISMATCH_NO_TARGET,24,63,6,24 35 40 45 53,14,4,45000,1,76,,14 24 35 40 45 53
SRC_MISMATCH,24,64,10,24 34 46 55 60 63 66 72 74,0,3,45000,1,74,9,0 24 34 46 55 60 63 66 72 74
SRC_MISMATCH,40,65,6,40 42 45 53 61,16,4,45000,1,61,5,16 40 42 45 53 61
SRC_MISMATCH,17,66,7,17 40 66 72 80 81,7,1,45000,1,81,6,7 17 40 66 72 80 81
SRC_MISMATCH_NO_TARGET,53,67,5,53 56 57 70,22,3,45000,1,76,,22 53 56 57 70
SRC_MISMATCH_NO_TARGET,37,68,3,37 43,27,2,45000,1,76,,27 37 43
SRC_MISMATCH_INVALID_EDGE,13,69,5,13 28 53 51,7,2,45000,1,62,,7 13 28 53 51
SRC_MISMATCH_NO_TARGET,24,70,6,24 27 28 38 58,3,2,45000,1,86,,3 24 27 28 38 58
SRC_MISMATCH,31,71,7,31 37 48 50 66 69,20,4,45000,1,69,6,20 31 37 48 50 66 69
SRC_MISMATCH_INVALID_EDGE,5,72,4,5 13 75,3,0,45000,1,63,,3 5 13 75
SRC_MISMATCH_INVALID_EDGE,58,73,5,58 60 63 66,25,1,45000,1,66,4,25 58 60 63 66
SRC_MISMATCH,40,74,5,40 48 57 70,20,3,45000,1,70,4,20 40 48 57 70
SRC_MISMATCH,41,75,5,41 51 55 60,26,3,45000,1,60,4,26 41 51 55 60
SRC_MISMATCH_NO_TARGET,42,76,4,42 45 53,17,3,45000,1,71,,17 42 45 53
SRC_MISMATCH_INVALID_EDGE,32,77,6,32 40 21 32 40,21,4,45000,1,72,,21 32 40 21 32 40
SRC_MISMATCH_NO_TARGET,17,78,4,17 27 58,15,1,45000,1,83,,15 17 27 58
SRC_MISMATCH,37,79,6,37 48 63 66 69,27,2,45000,1,69,5,27 37 48 63 66 69
SRC_MISMATCH_INVALID_EDGE,29,80,11,29 35 40 48 5 7 29 36 40 48,5,6,45000,1,72,,5 29 35 40 48 5 7 29 36 40 48
SRC_MISMATCH,27,81,7,27 28 53 57 59 72,24,3,45000,1,72,6,24 27 28 53 57 59 72
SRC_MISMATCH_NO_TARGET,17,82,4,17 18 53,11,1,45000,1,60,,11 17 18 53
SRC_MISMATCH_NO_TARGET,23,83,5,23 24 27 35,7,1,45000,1,66,,7 23 24 27 35
SRC_MISMATCH_NO_TARGET,16,84,5,16 30 32 38,9,3,45000,1,89,,9 16 30 32 38
SRC_MISMATCH,35,85,7,35 40 48 50 52 61,0,5,45000,1,61,6,0 35 40 48 50 52 61
SRC_MISMATCH_NO_TARGET,17,86,4,17 42 45,1,2,45000,1,63,,1 17 42 45
SRC_MISMATCH_NO_TARGET,18,87,6,18 36 41 46 47,12,4,45000,1,70,,12 18 36 41 46 47
SRC_MISMATCH,52,88,4,52 61 64,25,1,45000,1,64,3,25 52 61 64
SRC_MISMATCH,39,89,7,39 59 72 78 80 82,28,2,45000,1,82,6,28 39 59 72 78 80 82
SRC_MISMATCH_INVALID_EDGE,58,90,6,58 60 63 66 72,25,1,45000,1,72,5,25 58 60 63 66 72
SRC_MISMATCH,23,91,6,23 35 40 43 69,8,3,45000,1,69,5,8 23 35 40 43 69
SRC_MISMATCH_NO_TARGET,29,92,7,29 56 57 59 64 65,7,3,45000,1,83,,7 29 56 57 59 64 65
SRC_MISMATCH_NO_TARGET,18,93,4,18 25 31,10,1,45000,1,85,,10 18 25 31
SRC_MISMATCH_INVALID_EDGE,24,94,8,24 36 41 14 18 36 41,14,4,45000,1,88,,14 24 36 41 14 18 36 41
SRC_MISMATCH,26,95,10,26 28 37 40 44 72 80 81 85,16,3,45000,1,85,9,16 26 28 37 40 44 72 80 81 85
SRC_MISMATCH_NO_TARGET,15,96,6,15 27 35 46 52,2,3,45000,1,76,,2 15 27 35 46 52
SRC_MISMATCH_INVALID_EDGE,78,97,3,78 80,7,0,45000,1,80,2,7 78 80
SRC_MISMATCH_INVALID_EDGE,22,98,4,22 22 38,10,1,45000,1,60,,10 22 22 38
SRC_MISMATCH_NO_TARGET,27,99,8,27 37 41 51 55 60 63,17,4,45000,1,76,,17 27 37 41 51 55 60 63
SRC_MISMATCH_INVALID_EDGE,43,100,9,43 47 57 14 24 43 47 57,14,6,45000,1,75,,14 43 47 57 14 24 43 47 57
SRC_MISMATCH_NO_TARGET,30,101,3,30 49,16,2,45000,1,74,,16 30 49
SRC_MISMATCH,41,102,7,41 47 57 59 64 76,8,4,45000,1,76,6,8 41 47 57 59 64 76
SRC_MISMATCH_INVALID_EDGE,88,103,2,88,29,0,45000,1,73,,29 88
SRC_MISMATCH_INVALID_EDGE,37,104,10,37 43 47 23 29 37 40 43 47,23,7,45000,1,72,,23 37 43 47 23 29 37 40 43 47
SRC_MISMATCH_NO_TARGET,18,105,4,18 36 41,10,2,45000,1,66,,10 18 36 41
SRC_MISMATCH_NO_TARGET,27,106,4,27 35 40,24,2,45000,1,78,,24 27 35 40
SRC_MISMATCH,54,107,5,54 58 60 63,4,2,45000,1,63,4,4 54 58 60 63
SRC_MISMATCH_INVALID_EDGE,63,108,2,63,29,0,45000,1,63,1,29 63
SRC_MISMATCH,35,109,6,35 51 75 84 85,23,2,45000,1,85,5,23 35 51 75 84 85
SRC_MISMATCH_NO_TARGET,27,110,4,27 28 38,24,1,45000,1,85,,24 27 28 38
SRC_MISMATCH_NO_TARGET,15,111,5,15 27 37 41,10,2,45000,1,89,,10 15 27 37 41
SRC_MISMATCH_NO_TARGET,35,112,4,35 40 48,0,3,45000,1,72,,0 35 40 48
SRC_MISMATCH,33,113,6,33 48 78 80 88,22,2,45000,1,88,5,22 33 48 78 80 88
SRC_MISMATCH_INVALID_EDGE,7,114,10,7 29 36 41 8 23 29 36 41,5,4,45000,1,67,,5 7 29 36 41 8 23 29 36 41
SRC_MISMATCH_NO_TARGET,46,115,5,46 47 56 57,3,4,45000,1,65,,3 46 47 56 57
SRC_MISMATCH_NO_TARGET,15,116,5,15 27 28 53,10,1,45000,1,83,,10 15 27 28 53
SRC_MISMATCH_INVALID_EDGE,21,117,5,21 28 78 80,4,0,45000,1,80,4,4 21 28 78 80
SRC_MISMATCH,42,118,5,42 68 76 81,17,1,45000,1,81,4,17 42 68 76 81
SRC_MISMATCH_INVALID_EDGE,7,119,6,7 29 66 68 74,5,0,45000,1,74,5,5 7 29 66 68 74
SRC_MISMATCH_INVALID_EDGE,41,120,10,41 46 47 56 43 47 56 57 59,11,9,45000,1,62,,11 41 46 47 56 43 47 56 57 59
SRC_MISMATCH,37,121,5,37 55 60 63,27,2,45000,1,63,4,27 37 55 60 63
SRC_MISMATCH_NO_TARGET,34,122,4,34 56 57,28,3,45000,1,63,,28 34 56 57
SRC_MISMATCH_INVALID_EDGE,34,123,6,34 42 5 34 42,5,4,45000,1,87,,5 34 42 5 34 42
SRC_MISMATCH_NO_TARGET,27,124,4,27 28 38,24,1,45000,1,60,,24 27 28 38
SRC_MISMATCH_INVALID_EDGE,52,125,5,52 61 71 79,19,1,45000,1,79,4,19 52 61 71 79
SRC_MISMATCH,57,126,6,57 60 63 66 71,5,1,45000,1,71,5,5 57 60 63 66 71
SRC_MISMATCH_NO_TARGET,30,127,2,30,13,1,45000,1,88,,13 30
SRC_MISMATCH_NO_TARGET,17,128,7,17 40 42 53 56 57,15,5,45000,1,62,,15 17 40 42 53 56 57
SRC_MISMATCH_INVALID_EDGE,33,129,5,33 51 75 77,1,2,45000,1,77,4,1 33 51 75 77
SRC_MISMATCH_NO_TARGET,42,130,3,42 54,17,2,45000,1,87,,17 42 54
SRC_MISMATCH_NO_TARGET,30,131,2,30,13,1,45000,1,79,,13 30
SRC_MISMATCH_INVALID_EDGE,34,132,7,34 56 57 59 63 66,28,4,45000,1,66,6,28 34 56 57 59 63 66
SRC_MISMATCH_NO_TARGET,29,133,4,29 43 47,8,2,45000,1,70,,8 29 43 47
SRC_MISMATCH_INVALID_EDGE,64,134,2,64,27,0,45000,1,64,1,27 64
SRC_MISMATCH_INVALID_EDGE,27,135,6,27 28 74 75 77,6,0,45000,1,77,5,6 27 28 74 75 77
SRC_MISMATCH,27,136,4,27 52 60,17,1,45000,1,60,3,17 27 52 60
SRC_MISMATCH,47,137,6,47 50 52 60 63,18,3,45000,1,63,5,18 47 50 52 60 63
SRC_MISMATCH_NO_TARGET,27,138,4,27 28 38,24,1,45000,1,73,,24 27 28 38
SRC_MISMATCH_INVALID_EDGE,27,139,5,27 28 74 75,17,0,45000,1,75,4,17 27 28 74 75
SRC_MISMATCH_NO_TARGET,18,140,6,18 36 41 46 47,10,4,45000,1,70,,10 18 36 41 46 47
SRC_MISMATCH_INVALID_EDGE,7,141,9,7 17 27 35 6 17 29 35,6,2,45000,1,76,,6 7 17 27 35 6 17 29 35
SRC_MISMATCH_INVALID_EDGE,38,142,5,38 58 84 85,28,2,45000,1,85,4,28 38 58 84 85
SRC_MISMATCH,42,143,4,42 54 62,17,2,45000,1,62,3,17 42 54 62
SRC_MISMATCH_NO_TARGET,31,144,4,31 37 40,20,3,45000,1,61,,20 31 37 40
SRC_MISMATCH_NO_TARGET,42,145,3,42 54,17,2,45000,1,88,,17 42 54
SRC_MISMATCH_INVALID_EDGE,26,146,5,26 28 74 75,16,0,45000,1,75,4,16 26 28 74 75
SRC_MISMATCH_INVALID_EDGE,57,147,5,57 64 65 68,6,1,45000,1,68,4,6 57 64 65 68
SRC_MISMATCH_NO_TARGET,41,148,4,41 46 52,8,3,45000,1,78,,8 41 46 52
SRC_MISMATCH_NO_TARGET,19,149,9,19 32 34 46 47 56 60 63,4,5,45000,1,67,,4 19 32 34 46 47 56 60 63
SRC_MISMATCH_INVALID_EDGE,33,150,6,33 51 75 84 85,1,2,45000,1,85,5,1 33 51 75 84 85
SRC_MISMATCH_NO_TARGET,30,151,3,30 50,13,2,45000,1,61,,13 30 50
SRC_MISMATCH_INVALID_EDGE,42,152,12,42 12 28 37 40 42 12 20 37 40 42,12,7,45000,1,89,,12 42 12 28 37 40 42 12 20 37 40 42
SRC_MISMATCH,16,153,8,16 30 32 59 64 65 68,9,3,45000,1,68,7,9 16 30 32 59 64 65 68
SRC_MISMATCH,27,154,9,27 35 55 60 64 65 68 76,24,2,45000,1,76,8,24 27 35 55 60 64 65 68 76
SRC_MISMATCH_INVALID_EDGE,77,155,3,77 87,24,0,45000,1,87,2,24 77 87
SRC_MISMATCH,33,156,7,33 43 54 58 60 73,20,4,45000,1,73,6,20 33 43 54 58 60 73
SRC_MISMATCH_INVALID_EDGE,54,157,6,54 67 78 80 83,22,1,45000,1,83,5,22 54 67 78 80 83
STOP_BEFORE_START,,158,0,,19,0,45000,1,64,,19
SRC_MISMATCH_NO_TARGET,18,159,4,18 49 50,14,2,45000,1,81,,14 18 49 50
SRC_MISMATCH_NO_TARGET,53,160,4,53 56 57,22,3,45000,1,80,,22 53 56 57
SRC_MISMATCH_NO_TARGET,33,161,4,33 48 57,22,3,45000,1,84,,22 33 48 57
SRC_MISMATCH_NO_TARGET,15,162,5,15 17 18 53,10,1,45000,1,64,,10 15 17 18 53
SRC_MISMATCH_INVALID_EDGE,43,163,10,43 54 58 67 71 69 76 82 86,16,3,45000,1,83,,16 43 54 58 67 71 69 76 82 86
SRC_MISMATCH_NO_TARGET,16,164,4,16 28 38,6,1,45000,1,69,,6 16 28 38
SRC_MISMATCH,31,165,6,31 37 57 60 73,25,3,45000,1,73,5,25 31 37 57 60 73
SRC_MISMATCH_INVALID_EDGE,33,166,11,33 42 45 56 20 31 37 43 47 56,20,9,45000,1,79,,20 33 42 45 56 20 31 37 43 47 56
SRC_MISMATCH_INVALID_EDGE,22,167,10,22 33 42 11 23 25 31 33 42,11,5,45000,1,66,,11 22 33 42 11 23 25 31 33 42
SRC_MISMATCH_INVALID_EDGE,22,168,9,22 33 44 53 10 33 44 53,10,6,45000,1,77,,10 22 33 44 53 10 33 44 53
SRC_MISMATCH_INVALID_EDGE,37,169,9,37 48 20 26 28 37 40 48,20,5,45000,1,67,,20 37 48 20 26 28 37 40 48
SRC_MISMATCH_NO_TARGET,40,170,3,40 49,0,2,45000,1,62,,0 40 49
SRC_MISMATCH_NO_TARGET,30,171,5,30 32 34 83,2,3,45000,1,61,,2 30 32 34 83
SRC_MISMATCH,52,172,5,52 61 75 77,18,1,45000,1,77,4,18 52 61 75 77
SRC_MISMATCH_NO_TARGET,30,173,4,30 32 38,13,3,45000,1,87,,13 30 32 38
SRC_MISMATCH,41,174,6,41 46 62 65 67,11,2,45000,1,67,5,11 41 46 62 65 67
SRC_MISMATCH,47,175,6,47 56 60 64 67,8,2,45000,1,67,5,8 47 56 60 64 67
SRC_MISMATCH,37,176,6,37 66 76 80 81,8,1,45000,1,81,5,8 37 66 76 80 81
SRC_MISMATCH_INVALID_EDGE,16,177,5,16 16 16 30,9,1,45000,1,88,,9 16 16 16 30
SRC_MISMATCH_NO_TARGET,21,178,4,21 32 34,4,2,45000,1,60,,4 21 32 34
SRC_MISMATCH,51,179,4,51 65 67,21,1,45000,1,67,3,21 51 65 67
INVALID_EDGE,33,180,10,4 33 4 8 15 17 19 25 31 33,4,3,45000,1,74,,4 33 4 8 15 17 19 25 31 33
SRC_MISMATCH_NO_TARGET,17,181,4,17 18 49,6,1,45000,1,64,,6 17 18 49
SRC_MISMATCH_NO_TARGET,17,182,4,17 42 46,15,2,45000,1,61,,15 17 42 46
SRC_MISMATCH_INVALID_EDGE,62,183,3,62 66,1,0,45000,1,66,2,1 62 66
SRC_MISMATCH_NO_TARGET,18,184,5,18 36 41 51,10,3,45000,1,65,,10 18 36 41 51
SRC_MISMATCH_NO_TARGET,26,185,5,26 28 37 41,25,2,45000,1,84,,25 26 28 37 41
SRC_MISMATCH,52,186,6,52 60 63 66 72,18,1,45000,1,72,5,18 52 60 63 66 72
SRC_MISMATCH_INVALID_EDGE,34,187,8,34 51 55 60 52 60 64,17,4,45000,1,64,7,17 34 51 55 60 52 60 64
SRC_MISMATCH_INVALID_EDGE,43,188,4,43 47 50,13,3,45000,1,89,,13 43 47 50
SRC_MISMATCH_NO_TARGET,11,189,6,11 36 41 46 47,4,4,45000,1,85,,4 11 36 41 46 47
SRC_MISMATCH_NO_TARGET,15,190,4,15 39 47,1,2,45000,1,70,,1 15 39 47
SRC_MISMATCH,17,191,7,17 42 69 76 81 85,15,1,45000,1,85,6,15 17 42 69 76 81 85
SRC_MISMATCH_NO_TARGET,41,192,2,41,27,1,45000,1,89,,27 41
SRC_MISMATCH_NO_TARGET,24,193,6,24 35 40 45 56,14,4,45000,1,65,,14 24 35 40 45 56
SRC_MISMATCH_NO_TARGET,20,194,6,20 33 42 45 53,12,4,45000,1,69,,12 20 33 42 45 53
SRC_MISMATCH_NO_TARGET,30,195,4,30 32 45,16,3,45000,1,60,,16 30 32 45
SRC_MISMATCH_INVALID_EDGE,55,196,4,55 60 63,9,1,45000,1,63,3,9 55 60 63
SRC_MISMATCH_NO_TARGET,26,197,4,26 28 47,25,1,45000,1,61,,25 26 28 47
SRC_MISMATCH_NO_TARGET,37,198,8,37 42 46 55 60 64 65,18,4,45000,1,76,,18 37 42 46 55 60 64 65
SRC_MISMATCH_NO_TARGET,22,199,6,22 33 66 69 76,11,1,45000,1,81,,11 22 33 66 69 76
INVALID_EDGE,27,200,9,24 27 28 53 28 34 42 45 53,24,5,45000,1,63,,24 27 28 53 28 34 42 45 53
SRC_MISMATCH_INVALID_EDGE,27,201,5,27 28 64 65,13,0,45000,1,65,4,13 27 28 64 65
SRC_MISMATCH_INVALID_EDGE,29,202,8,29 48 5 29 37 40 48,5,4,45000,1,84,,5 29 48 5 29 37 40 48
SRC_MISMATCH,49,203,6,49 50 52 60 63,22,3,45000,1,63,5,22 49 50 52 60 63
SRC_MISMATCH_NO_TARGET,16,204,3,16 30,9,1,45000,1,79,,9 16 30
SRC_MISMATCH,37,205,10,37 40 48 62 69 76 80 81 85,29,3,45000,1,85,9,29 37 40 48 62 69 76 80 81 85
SRC_MISMATCH,47,206,7,47 50 52 60 64 67,13,3,45000,1,67,6,13 47 50 52 60 64 67
SRC_MISMATCH_NO_TARGET,16,207,5,16 26 28 34,9,1,45000,1,82,,9 16 26 28 34
SRC_MISMATCH_INVALID_EDGE,29,208,7,29 55 72 74 75 77,8,1,45000,1,77,6,8 29 55 72 74 75 77
SRC_MISMATCH,53,209,6,53 56 57 60 72,28,3,45000,1,72,5,28 53 56 57 60 72
SRC_MISMATCH_NO_TARGET,34,210,3,34 56,21,2,45000,1,78,,21 34 56
SRC_MISMATCH_NO_TARGET,52,211,2,52,18,1,45000,1,74,,18 52
SRC_MISMATCH_INVALID_EDGE,17,212,5,17 71 75 77,15,0,45000,1,77,4,15 17 71 75 77
SRC_MISMATCH_INVALID_EDGE,34,213,9,34 42 16 20 31 37 40 42,16,6,45000,1,87,,16 34 42 16 20 31 37 40 42
SRC_MISMATCH_INVALID_EDGE,26,214,5,26 28 78 80,25,0,45000,1,80,4,25 26 28 78 80
SRC_MISMATCH_NO_TARGET,42,215,3,42 54,17,2,45000,1,67,,17 42 54
SRC_MISMATCH_INVALID_EDGE,28,216,4,28 78 80,21,0,45000,1,80,3,21 28 78 80
SRC_MISMATCH_NO_TARGET,35,217,4,35 51 55,27,3,45000,1,71,,27 35 51 55
SRC_MISMATCH_INVALID_EDGE,12,218,6,12 12 14 18 52,10,1,45000,1,74,,10 12 12 14 18 52
SRC_MISMATCH_INVALID_EDGE,22,219,4,22 78 84,10,0,45000,1,84,3,10 22 78 84
SRC_MISMATCH_INVALID_EDGE,51,220,4,51 69 88,3,1,45000,1,88,3,3 51 69 88
SRC_MISMATCH_INVALID_EDGE,43,221,7,43 47 14 24 43 47,14,4,45000,1,82,,14 43 47 14 24 43 47
SRC_MISMATCH,24,222,10,24 36 40 48 62 65 74 82 89,0,3,45000,1,89,9,0 24 36 40 48 62 65 74 82 89
SRC_MISMATCH_INVALID_EDGE,12,223,6,12 45 66 74 75,2,1,45000,1,75,5,2 12 45 66 74 75
SRC_MISMATCH_NO_TARGET,41,224,4,41 47 70,8,2,45000,1,80,,8 41 47 70
SRC_MISMATCH_INVALID_EDGE,62,225,3,62 65,8,0,45000,1,65,2,8 62 65
SRC_MISMATCH_NO_TARGET,23,226,3,23 35,6,1,45000,1,63,,6 23 35
SRC_MISMATCH_INVALID_EDGE,5,227,4,5 13 87,3,0,45000,1,62,,3 5 13 87
SRC_MISMATCH_NO_TARGET,18,228,6,18 36 41 51 69,10,3,45000,1,88,,10 18 36 41 51 69
SRC_MISMATCH_INVALID_EDGE,38,229,10,38 43 47 21 28 38 43 47 57,21,7,45000,1,88,,21 38 43 47 21 28 38 43 47 57
SRC_MISMATCH_INVALID_EDGE,22,230,10,22 33 42 11 23 25 31 33 42,11,5,45000,1,88,,11 22 33 42 11 23 25 31 33 42
SRC_MISMATCH_NO_TARGET,16,231,5,16 30 32 38,9,3,45000,1,72,,9 16 30 32 38
SRC_MISMATCH,37,232,4,37 66 68,27,1,45000,1,68,3,27 37 66 68
SRC_MISMATCH,23,233,5,23 35 46 75,6,2,45000,1,75,4,6 23 35 46 75
SRC_MISMATCH_NO_TARGET,29,234,11,29 35 40 45 53 57 60 63 66 72,23,5,45000,1,71,,23 29 35 40 45 53 57 60 63 66 72
SRC_MISMATCH,33,235,6,33 43 47 56 62,20,4,45000,1,62,5,20 33 43 47 56 62
SRC_MISMATCH,33,236,7,33 48 57 60 67 78,20,3,45000,1,78,6,20 33 48 57 60 67 78
SRC_MISMATCH_INVALID_EDGE,18,237,6,18 32 14 18 32,14,2,45000,1,63,,14 18 32 14 18 32
SRC_MISMATCH_NO_TARGET,7,238,4,7 29 36,5,1,45000,1,61,,5 7 29 36
SRC_MISMATCH_NO_TARGET,31,239,4,31 37 55,25,3,45000,1,71,,25 31 37 55
SRC_MISMATCH_INVALID_EDGE,69,240,4,69 76 80,19,0,45000,1,80,3,19 69 76 80
INVALID_EDGE,1,241,11,1 1 1 44 1 17 27 28 37 40 44,1,4,45000,1,76,,1 1 1 44 1 17 27 28 37 40 44
SRC_MISMATCH_INVALID_EDGE,87,242,2,87,4,0,45000,1,62,,4 87
SRC_MISMATCH_NO_TARGET,37,243,4,37 54 62,27,2,45000,1,73,,27 37 54 62
SRC_MISMATCH,37,244,6,37 43 54 62 65,27,3,45000,1,65,5,27 37 43 54 62 65
SRC_MISMATCH_NO_TARGET,17,245,5,17 27 37 47,15,2,45000,1,82,,15 17 27 37 47
SRC_MISMATCH_NO_TARGET,48,246,4,48 50 52,28,3,45000,1,76,,28 48 50 52
